@relation UG_2C_2D-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att2 numeric
@attribute class {1,2}

@data
0.314407,0.571583,2
0.615166,0.512214,1
0.212257,0.616895,2
0.282184,0.542461,2
0.539293,0.52213,2
0.411714,0.484953,2
0.443591,0.648137,2
0.612037,0.350604,1
0.673327,0.480505,1
0.309058,0.553624,2
0.770494,0.453638,1
0.536446,0.516128,1
0.192253,0.640401,2
0.343571,0.481464,2
0.622274,0.396616,1
0.329181,0.743343,2
0.429169,0.582058,2
0.32412,0.602389,2
0.682311,0.475406,1
0.696362,0.460728,1
0.202358,0.571485,2
0.311815,0.482944,2
0.277277,0.528803,2
0.590154,0.614671,1
0.585387,0.414194,1
0.530348,0.523703,1
0.625595,0.528674,1
0.386306,0.523777,2
0.666871,0.381188,1
0.230146,0.517516,2
0.656819,0.353369,1
0.430871,0.716365,2
0.268594,0.638177,2
0.741381,0.466264,1
0.53953,0.505302,1
0.575937,0.613036,1
0.548942,0.513805,1
0.689016,0.630006,1
0.459651,0.6727,2
0.714873,0.610247,1
0.320799,0.641175,2
0.888859,0.492554,1
0.435561,0.593757,2
0.536151,0.573482,1
0.650619,0.574938,1
0.352708,0.631523,2
0.504165,0.532735,1
0.387471,0.592798,2
0.647778,0.499484,1
0.554214,0.582826,1
0.705166,0.364385,1
0.448454,0.485574,1
0.385039,0.693559,2
0.655514,0.596386,1
0.750512,0.300436,1
0.257083,0.544083,2
0.712825,0.435845,1
0.377367,0.595624,2
0.474368,0.534154,2
0.247185,0.631714,2
0.322578,0.61805,2
0.530361,0.471302,1
0.639422,0.474693,1
0.425848,0.45639,1
0.657312,0.45451,1
0.313197,0.532508,2
0.659673,0.579294,1
0.418503,0.528582,2
0.51478,0.510592,1
0.491797,0.515937,2
0.570703,0.543204,1
0.391393,0.549287,2
0.670499,0.47465,1
0.349797,0.69491,2
0.374098,0.521743,2
0.349528,0.597326,2
0.317887,0.64896,2
0.580588,0.464691,1
0.58334,0.564671,1
0.211145,0.511329,2
0.476716,0.505904,1
0.671581,0.45491,1
0.615217,0.644118,1
0.791449,0.494231,1
0.482129,0.614468,1
0.719646,0.44605,1
0.431089,0.469096,2
0.449222,0.370695,2
0.480606,0.668086,2
0.536068,0.525104,1
0.599937,0.5293,1
0.64893,0.659411,1
0.195753,0.422875,2
0.401259,0.595452,2
0.463599,0.50298,2
0.425848,0.75928,2
0.464514,0.697005,2
0.448,0.670845,2
0.257672,0.682106,2
0.397702,0.58086,2
0.250352,0.589093,2
0.296357,0.699604,2
0.216163,0.611838,2
0.364487,0.490723,2
0.457463,0.649894,2
0.644566,0.46023,1
0.650517,0.621699,1
0.635929,0.403896,1
0.237504,0.636131,2
0.560702,0.50309,1
0.72987,0.574397,1
0.561617,0.357221,1
0.553888,0.500264,2
0.573518,0.515243,1
0.280476,0.653476,2
0.197619,0.61268,2
0.459549,0.697202,2
0.332789,0.551793,2
0.518779,0.454652,1
0.670435,0.479713,1
0.346924,0.540532,2
0.62976,0.534566,1
0.356745,0.557526,2
0.411804,0.486999,2
0.630771,0.683937,1
0.742597,0.389022,1
0.52489,0.412701,1
0.334479,0.54036,2
0.596393,0.512024,1
0.308155,0.741445,2
0.799249,0.404456,1
0.300509,0.534719,2
0.400856,0.741248,2
0.713107,0.575042,1
0.676917,0.464218,1
0.761773,0.50913,1
0.581375,0.546688,1
0.218926,0.624691,2
0.334703,0.488615,2
0.610188,0.520607,1
0.362856,0.746864,2
0.446554,0.60801,2
0.368806,0.607298,2
0.327991,0.550792,2
0.442715,0.695365,2
0.508478,0.50255,2
0.82865,0.525522,1
0.251299,0.694947,2
0.242245,0.477243,2
0.262093,0.706737,2
0.58364,0.506279,1
0.499725,0.388358,1
0.520034,0.511035,1
0.174103,0.686905,2
0.573185,0.568634,2
0.361864,0.631075,2
0.473184,0.544372,1
0.328003,0.530001,2
0.610008,0.530173,1
0.381213,0.597234,2
0.584984,0.434346,1
0.603482,0.498753,1
0.164129,0.651295,2
0.660332,0.48429,1
0.197052,0.795696,2
0.513149,0.67305,2
0.315622,0.697694,2
0.278614,0.449147,2
0.739846,0.538572,1
0.399826,0.409623,2
0.491029,0.477046,1
0.408393,0.581653,2
0.301847,0.506912,2
0.598805,0.435028,1
0.678971,0.546387,1
0.808367,0.507096,1
0.459837,0.414212,1
0.73092,0.382712,1
0.364001,0.692367,2
0.578637,0.414446,1
0.687052,0.492787,1
0.506699,0.72168,2
0.488585,0.605645,2
0.583071,0.473642,1
0.559928,0.590248,1
0.444058,0.438886,2
0.342809,0.632513,2
0.139248,0.662077,2
0.245649,0.529688,2
0.86109,0.570053,1
0.32339,0.591053,2
0.290912,0.573752,2
0.391457,0.578747,2
0.416372,0.851833,2
0.390324,0.543499,2
0.71548,0.643682,1
0.274596,0.428442,2
0.608729,0.514991,1
0.641815,0.573592,1
0.557893,0.601694,1
0.338535,0.616446,2
0.66364,0.454695,1
0.659776,0.475154,1
0.221759,0.324867,2
0.645059,0.5058,1
0.60235,0.341646,1
0.242271,0.602383,2
0.365281,0.565015,2
0.43066,0.561833,2
0.257614,0.589708,2
0.676565,0.646588,1
0.707162,0.440183,1
0.440827,0.633969,2
0.602413,0.515348,1
0.173528,0.635185,2
0.281365,0.651565,2
0.270872,0.668719,2
0.315686,0.740615,2
0.357622,0.798792,2
0.519195,0.609258,1
0.690283,0.573826,1
0.765337,0.5688,1
0.329066,0.540538,2
0.362523,0.623346,2
0.682573,0.453238,1
0.702888,0.475037,1
0.382972,0.491693,2
0.615697,0.38963,1
0.395469,0.530265,2
0.196784,0.624618,2
0.33247,0.538824,2
0.417921,0.498016,2
0.574158,0.684859,1
0.460694,0.478465,2
0.604563,0.632168,1
0.547342,0.657899,1
0.324657,0.473968,2
0.514755,0.56762,1
0.254037,0.431772,2
0.686611,0.459124,1
0.351287,0.545348,2
0.258836,0.68484,2
0.60368,0.436392,1
0.725494,0.402754,1
0.195554,0.652493,2
0.263066,0.521621,2
0.589329,0.598125,1
0.295147,0.536409,2
0.637989,0.422291,1
0.723632,0.434463,1
0.308674,0.914845,2
0.397196,0.654569,2
0.164015,0.65777,2
0.708532,0.39739,1
0.393351,0.691685,2
0.631405,0.464623,1
0.58016,0.678838,1
0.283176,0.685688,2
0.161528,0.704876,2
0.673008,0.505622,1
0.699004,0.642933,1
0.277788,0.622479,2
0.389064,0.629201,2
0.305538,0.524711,2
0.436879,0.727307,2
0.326647,0.52033,2
0.585765,0.532563,1
0.489123,0.680405,2
0.452031,0.416086,1
0.636882,0.571208,1
0.671651,0.569893,1
0.170654,0.713219,2
0.671913,0.45647,1
0.691397,0.405322,1
0.561924,0.520484,1
0.749578,0.594217,1
0.584159,0.471597,1
0.422265,0.579933,2
0.355357,0.594365,2
0.497652,0.665874,2
0.351531,0.539463,2
0.55408,0.506365,1
0.296242,0.392923,2
0.315565,0.51563,2
0.507262,0.555652,1
0.509962,0.612065,2
0.317875,0.691255,2
0.60036,0.705386,1
0.291334,0.592989,2
0.311835,0.640905,2
0.362018,0.722177,2
0.566313,0.403411,1
0.470247,0.592006,2
0.280399,0.552819,2
0.498119,0.557556,2
0.568822,0.395713,1
0.586341,0.501063,1
0.52331,0.541386,1
0.308629,0.616981,2
0.465621,0.520828,1
0.600628,0.497757,1
0.301296,0.555093,2
0.580236,0.551013,1
0.347429,0.536679,2
0.398642,0.681295,2
0.387157,0.618418,2
0.17359,0.773233,2
0.455729,0.477108,1
0.687321,0.548132,1
0.542537,0.541515,1
0.532965,0.48394,1
0.364193,0.540439,2
0.558277,0.571202,1
0.45818,0.505222,2
0.499066,0.449337,1
0.505925,0.532102,1
0.573697,0.492658,1
0.583417,0.533306,1
0.652353,0.533061,1
0.348997,0.536587,2
0.462268,0.510641,1
0.404043,0.635701,2
0.313383,0.640297,2
0.56742,0.486219,1
0.536695,0.690438,1
0.288295,0.563319,2
0.693579,0.499447,1
0.347711,0.601148,2
0.266956,0.530369,2
0.281295,0.605068,2
0.70548,0.553692,1
0.256878,0.802257,2
0.197064,0.571509,2
0.237024,0.728346,2
0.362677,0.717121,2
0.230869,0.754236,2
0.761831,0.508429,1
0.639998,0.484683,1
0.183283,0.572959,2
0.595138,0.49839,1
0.356201,0.709668,2
0.552973,0.557219,1
0.545218,0.559006,1
0.636287,0.483411,1
0.523278,0.564591,1
0.648969,0.520232,1
0.089821,0.554405,2
0.745374,0.508356,1
0.538947,0.497211,1
0.732033,0.59571,1
0.709095,0.488658,1
0.762464,0.470712,1
0.784187,0.47583,1
0.685395,0.517541,1
0.467643,0.550804,2
0.584568,0.564296,1
0.63582,0.604705,1
0.367591,0.531887,2
0.284148,0.702246,2
0.354902,0.450701,2
0.420806,0.643805,2
0.301437,0.715708,2
0.351339,0.545195,2
0.623784,0.465999,1
0.345708,0.692121,2
0.134869,0.760141,2
0.395091,0.809077,2
0.52393,0.480309,1
0.53976,0.478674,1
0.339303,0.5514,2
0.57657,0.625263,1
0.348587,0.647197,2
0.381334,0.618572,2
0.587908,0.461269,1
0.638673,0.474822,1
0.454469,0.523083,1
0.540643,0.480542,1
0.321656,0.663177,2
0.62644,0.536016,1
0.659232,0.562699,1
0.451109,0.470122,2
0.267704,0.455149,2
0.426904,0.690892,2
0.260065,0.607998,2
0.450227,0.667969,2
0.588395,0.459905,1
0.382185,0.557489,2
0.630439,0.466657,1
0.489692,0.442972,2
0.635186,0.31535,1
0.624271,0.400616,1
0.337812,0.444999,2
0.582009,0.583932,1
0.613214,0.548162,1
0.194785,0.592171,2
0.534788,0.49208,1
0.707841,0.626633,1
0.422809,0.65914,2
0.61569,0.516269,1
0.445287,0.525116,2
0.781109,0.596607,1
0.562506,0.444858,1
0.363297,0.672718,2
0.677205,0.48163,1
0.303088,0.605885,2
0.552378,0.553121,1
0.636069,0.568296,1
0.777552,0.517037,1
0.236576,0.60833,2
0.333084,0.730803,2
0.616055,0.639424,1
0.428318,0.428171,1
0.39424,0.61029,2
0.367603,0.664185,2
0.25613,0.437043,2
0.392884,0.58333,2
0.386876,0.666126,2
0.548481,0.44554,1
0.443259,0.535481,2
0.370208,0.488621,2
0.447686,0.574809,2
0.553069,0.382153,1
0.353584,0.420743,2
0.66961,0.539026,1
0.465883,0.429898,1
0.185346,0.499183,2
0.375877,0.693067,2
0.707348,0.593603,1
0.714047,0.538301,1
0.55852,0.570625,1
0.388085,0.578065,2
0.56346,0.551658,1
0.319929,0.687673,2
0.421632,0.526769,1
0.739353,0.383056,1
0.318239,0.633477,2
0.773482,0.516582,1
0.730562,0.419004,1
0.396787,0.61663,2
0.522702,0.418445,1
0.797361,0.489574,1
0.465794,0.523101,2
0.311783,0.679821,2
0.328003,0.614333,2
0.302141,0.693454,2
0.601646,0.571823,1
0.330249,0.430973,2
0.429771,0.512589,2
0.229039,0.580049,2
0.396307,0.526388,2
0.344243,0.744707,2
0.680366,0.637016,1
0.374335,0.743306,2
0.62445,0.596656,1
0.393108,0.649802,2
0.789427,0.511618,1
0.80376,0.494225,1
0.589245,0.614296,1
0.677998,0.415582,1
0.721162,0.535475,1
0.569666,0.591969,1
0.222169,0.504768,2
0.646473,0.674488,1
0.329936,0.6524,2
0.715096,0.565832,1
0.320389,0.753591,2
0.221112,0.727768,2
0.335202,0.546356,2
0.565878,0.609718,1
0.594275,0.528434,1
0.453867,0.628021,2
0.528947,0.341947,1
0.31083,0.484155,2
0.290406,0.510746,2
0.503366,0.453214,1
0.500947,0.627149,2
0.53848,0.472279,1
0.220471,0.569482,2
0.411119,0.427502,2
0.360642,0.609123,2
0.602202,0.655264,1
0.604986,0.536096,1
0.431006,0.457496,1
0.661906,0.640721,1
0.235866,0.556561,2
0.617386,0.537976,1
0.732507,0.665082,1
0.289926,0.505831,2
0.575687,0.408449,1
0.215024,0.760718,2
0.514339,0.577321,1
0.587121,0.447119,1
0.165796,0.584461,2
0.606477,0.562551,1
0.276656,0.689817,2
0.295653,0.763329,2
0.290592,0.799658,2
0.581567,0.552961,1
0.401176,0.720518,2
0.267941,0.550688,2
0.294584,0.606266,2
0.665515,0.59517,1
0.802506,0.531193,1
0.647523,0.499441,1
0.231393,0.553336,2
0.573889,0.59383,1
0.224569,0.695568,2
0.538551,0.546657,1
0.279017,0.729286,2
0.706183,0.524772,1
0.665944,0.511348,1
0.313287,0.575386,2
0.280405,0.676515,2
0.509188,0.516515,1
0.785588,0.365995,1
0.641418,0.495755,1
0.76844,0.32518,1
0.185399,0.459069,2
0.606694,0.850217,1
0.51995,0.567589,1
0.408502,0.579945,2
0.565213,0.500872,1
0.667262,0.508374,1
0.611295,0.458535,1
0.409859,0.794227,2
0.363195,0.383222,2
0.495553,0.509001,1
0.750851,0.612883,1
0.647644,0.553802,1
0.397427,0.583478,2
0.58611,0.643836,1
0.198197,0.685977,2
0.577024,0.505185,1
0.46342,0.607058,2
0.554342,0.561181,1
0.606291,0.474884,1
0.740146,0.34999,1
0.501254,0.540403,1
0.724733,0.425388,1
0.343545,0.583545,2
0.559384,0.390257,1
0.703566,0.426113,1
0.612907,0.347188,1
0.60052,0.608189,1
0.336417,0.458313,2
0.150168,0.68054,2
0.110419,0.492578,2
0.416788,0.565378,2
0.214991,0.564935,2
0.244408,0.475529,2
0.626958,0.455776,1
0.169748,0.513486,2
0.562417,0.57178,1
0.323288,0.390318,2
0.263494,0.734748,2
0.50215,0.67603,2
0.363739,0.440391,2
0.396051,0.675287,2
0.696132,0.557114,1
0.353162,0.514715,2
0.614046,0.545164,1
0.23863,0.481494,2
0.248029,0.663871,2
0.316749,0.488953,2
0.377527,0.549268,2
0.475488,0.473993,2
0.304931,0.695377,2
0.526381,0.572677,2
0.39337,0.548064,2
0.225852,0.794086,2
0.687174,0.470552,1
0.393146,0.739565,2
0.346002,0.712445,2
0.495048,0.529288,1
0.372229,0.519943,2
0.725468,0.419238,1
0.658003,0.579048,1
0.576097,0.658882,2
0.496481,0.64676,2
0.633017,0.544322,1
0.756584,0.588583,1
0.667121,0.536163,1
0.755119,0.435882,1
0.699663,0.539395,1
0.589834,0.476303,1
0.603245,0.625846,1
0.441,0.608182,2
0.349195,0.647055,2
0.665323,0.515778,1
0.55033,0.527949,1
0.598498,0.491349,1
0.543637,0.47454,1
0.260666,0.631413,2
0.506168,0.414931,1
0.182635,0.588129,2
0.683891,0.510875,1
0.243998,0.7813,2
0.181466,0.481181,2
0.655649,0.330544,1
0.601281,0.539942,1
0.663871,0.499846,1
0.139931,0.575595,2
0.368474,0.727694,2
0.348875,0.594979,2
0.358658,0.725139,2
0.269982,0.560653,2
0.514173,0.529448,1
0.581343,0.346131,1
0.608153,0.435919,1
0.766246,0.589554,1
0.189121,0.664719,2
0.297694,0.581739,2
0.477573,0.49256,1
0.173063,0.528551,2
0.200847,0.621601,2
0.389128,0.623327,2
0.796939,0.43069,1
0.684371,0.545207,1
0.368275,0.428743,2
0.305654,0.518886,2
0.313453,0.669554,2
0.55868,0.46055,1
0.292921,0.775826,2
0.654183,0.51109,1
0.646748,0.437934,1
0.474022,0.815633,2
0.410774,0.616293,2
0.340877,0.631278,2
0.680449,0.512208,1
0.205246,0.465299,2
0.282638,0.565931,2
0.218545,0.598272,2
0.685676,0.685608,1
0.629632,0.439353,1
0.341344,0.620937,2
0.40115,0.612391,2
0.667486,0.442849,1
0.32362,0.631149,2
0.192056,0.53225,2
0.305078,0.523574,2
0.444935,0.769092,2
0.389121,0.504565,2
0.568086,0.516441,1
0.644374,0.458184,1
0.604071,0.453189,1
0.310958,0.420915,2
0.583653,0.53456,1
0.296965,0.661659,2
0.704328,0.524189,1
0.406775,0.558828,2
0.570492,0.518352,1
0.522567,0.539383,1
0.415931,0.662907,2
0.186876,0.623512,2
0.602554,0.376906,1
0.356163,0.701638,2
0.573409,0.441018,1
0.392333,0.778523,2
0.328317,0.658612,2
0.650018,0.467259,1
0.440642,0.549944,2
0.329603,0.664443,2
0.390318,0.766217,2
0.325828,0.483964,2
0.505055,0.401083,1
0.236768,0.552549,2
0.405399,0.706289,2
0.277264,0.578046,2
0.682618,0.503754,1
0.518453,0.544384,1
0.459747,0.545957,1
0.250262,0.506943,2
0.389966,0.555467,2
0.584408,0.413309,1
0.447603,0.638478,2
0.765311,0.565537,1
0.817772,0.635886,1
0.566,0.543057,1
0.527449,0.681412,1
0.715167,0.453718,1
0.556262,0.527291,1
0.561745,0.60857,1
0.442881,0.59759,2
0.576282,0.458209,1
0.789197,0.417192,1
0.407875,0.628611,2
0.57634,0.554798,1
0.73355,0.445171,1
0.33119,0.616323,2
0.494587,0.525663,1
0.521947,0.421517,1
0.350456,0.595489,2
0.364193,0.764429,2
0.633024,0.499779,1
0.535294,0.547573,2
0.382768,0.535002,2
0.388526,0.669628,2
0.574126,0.598469,1
0.547227,0.410667,1
0.576519,0.517252,1
0.663749,0.571804,1
0.695031,0.332952,1
0.646352,0.491693,1
0.564656,0.522075,1
0.144539,0.696102,2
0.730945,0.526247,1
0.401061,0.588946,2
0.643997,0.373453,1
0.516418,0.35547,1
0.348722,0.714651,2
0.612363,0.476696,1
0.498931,0.747754,2
0.570025,0.480714,1
0.655412,0.591348,1
0.665112,0.455407,1
0.617501,0.56171,1
0.771352,0.457803,1
0.648732,0.435931,1
0.573269,0.45534,1
0.425413,0.56727,2
0.640574,0.55403,1
0.083218,0.587944,2
0.11779,0.651104,2
0.399135,0.583269,2
0.372908,0.681277,2
0.505292,0.456163,1
0.367315,0.611967,2
0.328624,0.656929,2
0.532523,0.639652,1
0.535595,0.401451,1
0.349445,0.577383,2
0.633542,0.548175,1
0.327287,0.614566,2
0.252016,0.663625,2
0.708404,0.405291,1
0.564234,0.394754,1
0.429092,0.609639,2
0.624405,0.445853,1
0.569922,0.435083,1
0.705531,0.700753,1
0.361749,0.567454,2
0.681741,0.492707,1
0.417825,0.62506,2
0.657024,0.405875,1
0.428632,0.64802,2
0.652456,0.436773,1
0.70324,0.559719,1
0.451762,0.396548,2
0.707335,0.384752,1
0.33396,0.536452,2
0.608767,0.570182,1
0.605133,0.534762,1
0.63024,0.651012,1
0.493653,0.706455,2
0.340583,0.641624,2
0.366279,0.631622,2
0.375224,0.54463,2
0.195005,0.6622,2
0.553069,0.470122,1
0.727465,0.497407,1
0.482404,0.424356,1
0.194543,0.600269,2
0.209371,0.652738,2
0.360392,0.53311,2
0.388507,0.757806,2
0.385129,0.739294,2
0.312199,0.492314,2
0.557106,0.515722,1
0.525933,0.668147,1
0.733178,0.413628,1
0.586788,0.624304,2
0.806511,0.515845,1
0.649973,0.371862,1
0.347819,0.640272,2
0.702952,0.514371,1
0.324196,0.787586,2
0.618192,0.4761,1
0.622735,0.502114,1
0.402283,0.543272,2
0.356912,0.553114,2
0.478738,0.385102,1
0.478386,0.566944,2
0.693783,0.412535,1
0.558405,0.563547,1
0.48179,0.540157,1
0.630963,0.540648,1
0.663243,0.464955,1
0.308053,0.636574,2
0.718142,0.479909,1
0.518191,0.539229,1
0.639064,0.431102,1
0.332585,0.643326,2
0.655348,0.598733,1
0.348798,0.639087,2
0.589297,0.600152,1
0.315974,0.549987,2
0.230753,0.702019,2
0.255611,0.707757,2
0.318182,0.600275,2
0.725545,0.563319,1
0.6172,0.374602,1
0.361391,0.526579,2
0.361864,0.537994,2
0.366189,0.565316,2
0.180945,0.698197,2
0.274922,0.799271,2
0.5404,0.598776,1
0.202249,0.608748,2
0.516438,0.602733,1
0.716203,0.453656,1
0.658016,0.551775,1
0.209253,0.982183,2
0.342515,0.691679,2
0.195291,0.63556,2
0.450822,0.476714,1
0.619625,0.5239,1
0.551687,0.535377,1
0.671568,0.302241,1
0.197768,0.486502,2
0.164616,0.692379,2
0.430347,0.395602,1
0.596444,0.421167,1
0.517941,0.475351,1
0.75748,0.442628,1
0.661471,0.614191,1
0.239916,0.844896,2
0.201157,0.653936,2
0.431921,0.472598,2
0.698876,0.524293,1
0.373823,0.549741,2
0.280188,0.759207,2
0.598306,0.651626,1
0.521128,0.423557,1
0.712633,0.516896,1
0.42071,0.611574,2
0.342272,0.544372,2
0.218706,0.701546,2
0.5008,0.491632,1
0.342419,0.732646,2
0.511248,0.660695,2
0.666104,0.501868,1
0.270021,0.646508,2
0.6856,0.589843,1
0.334376,0.611089,2
0.670039,0.613552,1
0.386575,0.726189,2
0.751932,0.4895,1
0.269656,0.725354,2
0.651426,0.559744,1
0.301296,0.597154,2
0.191934,0.612668,2
0.717054,0.493684,1
0.722058,0.576855,1
0.761268,0.601412,1
0.387138,0.550952,2
0.259623,0.499773,2
0.701711,0.483712,1
0.721514,0.395289,1
0.666993,0.43778,1
0.334959,0.581585,2
0.359625,0.783242,2
0.791084,0.515059,1
0.617706,0.51681,1
0.666212,0.505732,1
0.602401,0.371278,1
0.320824,0.798632,2
0.349681,0.884678,2
0.658534,0.443654,1
0.744888,0.464734,1
0.375589,0.483676,1
0.432324,0.558877,1
0.521576,0.458854,1
0.727548,0.51246,1
0.169055,0.660099,2
0.149097,0.561857,2
0.343123,0.681621,2
0.305967,0.650662,2
0.220312,0.561022,2
0.245591,0.661229,2
0.539984,0.412658,1
0.47813,0.650914,2
0.677934,0.512454,1
0.621455,0.466184,1
0.379089,0.697306,2
0.737331,0.47747,1
0.191022,0.652136,2
0.460803,0.594604,2
0.539293,0.510432,1
0.697526,0.490901,1
0.619011,0.578931,1
0.617667,0.629287,1
0.37715,0.567651,2
0.645411,0.538467,1
0.613368,0.390171,1
0.44402,0.537755,2
0.258702,0.523894,2
0.596604,0.565863,1
0.357052,0.4283,2
0.436259,0.503686,2
0.340487,0.482453,2
0.48522,0.631069,2
0.502457,0.508085,1
0.357667,0.586716,2
0.613022,0.460507,1
0.791385,0.55242,1
0.441109,0.766715,2
0.522702,0.48985,1
0.55138,0.719689,2
0.303587,0.781755,2
0.307528,0.55258,2
0.530943,0.627118,1
0.409699,0.77883,2
0.137639,0.627284,2
0.520795,0.565722,1
0.765951,0.547935,1
0.353373,0.509136,2
0.731265,0.455757,1
0.396889,0.671305,2
0.331401,0.571282,2
0.621788,0.505235,1
0.658502,0.470558,1
0.350052,0.44785,2
0.3855,0.450455,2
0.342406,0.470442,2
0.601569,0.397439,1
0.638763,0.520588,1
0.63191,0.445964,1
0.301552,0.748191,2
0.354487,0.709441,2
0.262944,0.598678,2
0.327402,0.541128,2
0.572584,0.567528,1
0.477433,0.681013,2
0.671446,0.362253,1
0.356732,0.630276,2
0.566032,0.447021,1
0.371103,0.542596,2
0.62269,0.464291,1
0.734836,0.607673,1
0.452843,0.624538,2
0.297022,0.821764,2
0.694826,0.337524,1
0.234106,0.489875,2
0.325898,0.679815,2
0.585118,0.611611,1
0.806447,0.561378,1
0.666987,0.53174,1
0.460522,0.623057,2
0.438511,0.576308,2
0.659718,0.597633,1
0.530156,0.469778,1
0.601396,0.430715,1
0.377879,0.685842,2
0.502323,0.428675,2
0.219813,0.808506,2
0.51702,0.617613,1
0.64767,0.680484,1
0.731118,0.440895,1
0.366113,0.601074,2
0.69043,0.631849,1
0.683834,0.395018,1
0.202968,0.722165,2
0.56831,0.765148,2
0.66906,0.597898,1
0.733524,0.489346,1
0.664421,0.518204,1
0.411164,0.722472,2
0.276355,0.627149,2
0.297182,0.580344,2
0.744593,0.449921,1
0.450143,0.704446,2
0.642225,0.648984,1
0.773668,0.531899,1
0.508561,0.557415,1
0.282427,0.730373,2
0.352618,0.655608,2
0.614155,0.504411,1
0.616791,0.354419,1
0.334517,0.56461,2
0.304521,0.776705,2
0.668861,0.465281,1
0.400479,0.548758,2
0.281,0.5963,2
0.171825,0.598328,2
0.758158,0.403595,1
0.257864,0.752848,2
0.108175,0.632562,2
0.609343,0.495632,1
0.314554,0.538277,2
0.511402,0.463892,2
0.45198,0.457091,2
0.246839,0.536876,2
0.679918,0.429824,1
0.604647,0.499902,1
0.488911,0.597922,1
0.648962,0.405758,1
0.273207,0.62557,2
0.650888,0.540108,1
0.271608,0.585898,2
0.556761,0.448618,1
0.295269,0.581524,2
0.371155,0.457939,1
0.352439,0.488658,2
0.592918,0.454799,1
0.599662,0.550503,1
0.542089,0.54514,1
0.370361,0.516613,2
0.447731,0.406084,1
0.589853,0.447162,1
0.469908,0.554933,1
0.58842,0.316861,1
0.320511,0.722638,2
0.548078,0.628808,1
0.508529,0.440508,1
0.840807,0.454406,1
0.388066,0.566305,2
0.210524,0.642318,2
0.673903,0.498089,1
0.607436,0.551019,1
0.360815,0.69625,2
0.591312,0.457312,1
0.435395,0.729882,2
0.315795,0.77641,2
0.625224,0.407958,1
0.413461,0.569316,2
0.606732,0.53193,1
0.381085,0.652013,2
0.168665,0.666476,2
0.358882,0.729888,2
0.712793,0.467683,1
0.317145,0.775943,2
0.321151,0.59638,2
0.311303,0.575779,2
0.662892,0.561409,1
0.373688,0.633557,2
0.431703,0.516662,2
0.367469,0.601148,2
0.712863,0.53107,1
0.614622,0.535143,1
0.32824,0.552881,2
0.613124,0.637317,1
0.437059,0.622946,2
0.679777,0.451924,1
0.638609,0.504669,1
0.348798,0.537779,2
0.710829,0.471154,1
0.629588,0.587434,1
0.772459,0.37314,1
0.700642,0.557089,1
0.500352,0.544795,1
0.227206,0.623229,2
0.416481,0.61679,2
0.718584,0.348564,1
0.755663,0.542301,1
0.61539,0.506635,1
0.597493,0.513019,1
0.278339,0.649888,2
0.305698,0.585026,2
0.660659,0.5684,1
0.526899,0.561992,1
0.469441,0.47403,1
0.265907,0.769572,2
0.420832,0.564038,1
0.238822,0.522696,2
0.778582,0.560942,1
0.68885,0.593075,1
0.426975,0.568443,2
0.537936,0.545815,1
0.378436,0.654127,2
0.204011,0.614081,2
0.618512,0.418218,1
0.606694,0.462577,1
0.255797,0.638681,2
0.619049,0.514186,1
0.408822,0.568843,2
0.747006,0.492001,1
0.21213,0.627573,2
0.780316,0.488499,1
0.575566,0.508257,1
0.627751,0.434616,1
0.579776,0.653267,1
0.382838,0.474816,2
0.637259,0.407509,1
0.271895,0.474988,2
0.262765,0.718577,2
0.739359,0.602383,1
0.32737,0.615604,2
0.413711,0.688711,2
0.271492,0.70635,2
0.3408,0.505081,2
0.777539,0.519605,1
0.665477,0.553188,1
0.860578,0.596589,1
0.269451,0.673886,2
0.584773,0.540065,1
0.426507,0.693276,2
0.601121,0.577874,1
0.197561,0.539948,2
0.535857,0.510051,1
0.582361,0.629066,1
0.650703,0.614861,1
0.205412,0.594045,2
0.592944,0.430076,1
0.374872,0.637987,2
0.37205,0.660891,2
0.324503,0.649587,2
0.265382,0.509916,2
0.644464,0.591975,1
0.443035,0.703825,2
0.571471,0.529098,1
0.824107,0.558324,1
0.405546,0.657279,2
0.7888,0.584965,1
0.693559,0.554239,1
0.67057,0.574741,1
0.718699,0.503355,1
0.300932,0.575497,2
0.852068,0.474521,1
0.372229,0.538965,2
0.619165,0.446812,1
0.330806,0.454627,2
0.249872,0.694087,2
0.276029,0.673075,2
0.427576,0.492295,2
0.709997,0.477378,1
0.287367,0.707223,2
0.625819,0.601934,1
0.582962,0.32416,1
0.629805,0.47446,1
0.214021,0.560665,2
0.223992,0.553391,2
0.585125,0.587514,1
0.2678,0.663871,2
0.298795,0.5518,2
0.386684,0.410415,2
0.72735,0.455524,1
0.383452,0.515495,2
0.282191,0.692809,2
0.442983,0.550356,2
0.267423,0.538258,2
0.325866,0.547874,2
0.462403,0.602751,1
0.286836,0.656713,2
0.615812,0.502341,1
0.458455,0.531353,1
0.629319,0.413549,1
0.785057,0.324253,1
0.752675,0.53679,1
0.449644,0.586267,1
0.595542,0.477771,1
0.582937,0.740812,2
0.411247,0.638435,2
0.55113,0.562687,1
0.417364,0.626197,2
0.618691,0.394386,1
0.166995,0.813292,2
0.58819,0.536403,1
0.711149,0.542793,1
0.465455,0.484966,2
0.248439,0.468844,2
