@relation 4CRE-V2.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute attr1 numeric
@attribute attr2 numeric
@attribute class {1,2,3,4}

@data
0.294516,0.609986,4
0.672949,0.435406,2
0.698426,0.503342,2
0.819852,0.489579,2
0.434371,0.384151,3
0.713579,0.494574,2
0.596141,0.501049,2
0.776367,0.446517,2
0.326682,0.566079,4
0.589427,0.449292,2
0.484438,0.295268,3
0.337238,0.229852,3
0.409796,0.679224,1
0.66368,0.407327,2
0.693264,0.448035,2
0.187429,0.545906,4
0.474988,0.176592,3
0.520222,0.310953,3
0.194726,0.552122,4
0.622827,0.368797,2
0.481919,0.288724,3
0.693513,0.691201,1
0.622441,0.705008,1
0.368958,0.417279,3
0.727479,0.44295,2
0.537176,0.694157,1
0.677949,0.460233,2
0.277177,0.562051,4
0.544999,0.740906,1
0.31977,0.563342,4
0.447608,0.164623,3
0.569163,0.192901,3
0.620778,0.744242,1
0.580526,0.827999,1
0.186811,0.498434,4
0.24791,0.514995,4
0.66019,0.429421,2
0.669356,0.353208,2
0.274845,0.689808,4
0.691429,0.367275,2
0.260078,0.586397,4
0.256159,0.570495,4
0.704541,0.341701,2
0.484951,0.673458,1
0.243948,0.630418,4
0.567568,0.319772,3
0.836762,0.382531,2
0.457403,0.7199,1
0.615615,0.599224,2
0.317,0.19261,3
0.484109,0.373842,3
0.322557,0.620125,4
0.25916,0.599621,4
0.202984,0.487093,4
0.393106,0.450381,4
0.38038,0.196853,3
0.343901,0.281477,3
0.711126,0.370109,2
0.457108,0.332202,3
0.084406,0.575296,4
0.655928,0.400986,2
0.72693,0.513369,2
0.666304,0.386969,2
0.535817,0.294822,3
0.826926,0.375105,2
0.342194,0.333709,3
0.496508,0.709219,1
0.35522,0.163425,3
0.583544,0.788352,1
0.73452,0.415676,2
0.246975,0.473745,4
0.516153,0.6359,1
0.378896,0.345029,3
0.659109,0.467067,2
0.664503,0.3214,2
0.463067,0.408339,3
0.521061,0.805803,1
0.301239,0.625211,4
0.259658,0.570816,4
0.521342,0.758851,1
0.682245,0.478447,2
0.49595,0.6058,1
0.274613,0.556805,4
0.458162,0.730338,1
0.471685,0.749854,1
0.34547,0.369809,3
0.500078,0.709089,1
0.815272,0.500107,2
0.153102,0.469908,4
0.425137,0.382377,3
0.71959,0.443163,2
0.583373,0.478825,2
0.313116,0.551826,4
0.577619,0.783744,1
0.242173,0.474976,4
0.540289,0.657926,1
0.3607,0.453797,4
0.183021,0.513792,4
0.714462,0.415069,2
0.542568,0.766755,1
0.199949,0.503942,4
0.810582,0.372166,2
0.487722,0.606018,1
0.578236,0.780481,1
0.251717,0.58898,4
0.544601,0.706741,1
0.187755,0.482113,4
0.364713,0.388264,3
0.489453,0.251045,3
0.52994,0.680997,1
0.4532,0.668688,1
0.219929,0.516815,4
0.350933,0.259718,3
0.442835,0.629753,1
0.647833,0.496845,2
0.4396,0.296353,3
0.423852,0.19874,3
0.465455,0.353532,3
0.422816,0.299932,3
0.281585,0.59273,4
0.730584,0.347378,2
0.673936,0.503075,2
0.480297,0.291907,3
0.653501,0.401197,2
0.545716,0.618149,1
0.849213,0.52006,2
0.836916,0.433524,2
0.22961,0.548159,4
0.447207,0.763637,1
0.429468,0.220742,3
0.278618,0.587077,4
0.464169,0.278796,3
0.310355,0.583142,4
0.568795,0.659854,1
0.435183,0.301762,3
0.649788,0.753328,1
0.520008,0.685953,1
0.206226,0.472539,4
0.645294,0.502192,2
0.541428,0.331862,3
0.37165,0.536175,4
0.733816,0.426005,2
0.706264,0.541838,2
0.269005,0.526946,4
0.327188,0.443646,4
0.735008,0.495128,2
0.365408,0.723884,1
0.416861,0.744072,1
0.78357,0.569782,2
0.441285,0.287502,3
0.528349,0.804815,1
0.401776,0.304928,3
0.440431,0.402533,3
0.536729,0.685281,1
0.398837,0.211478,3
0.724186,0.524308,2
0.62468,0.438224,2
0.257385,0.562238,4
0.550119,0.618991,1
0.631866,0.354051,2
0.630545,0.70572,1
0.31213,0.629357,4
0.251117,0.564679,4
0.272555,0.494988,4
0.700793,0.467219,2
0.082477,0.495827,4
0.525477,0.669765,1
0.393894,0.336462,3
0.529983,0.755377,1
0.550984,0.682495,1
0.820178,0.515455,2
0.349681,0.663635,4
0.346774,0.235683,3
0.316992,0.511213,4
0.528682,0.186569,3
0.634584,0.611088,1
0.404655,0.282351,3
0.622853,0.419792,2
0.319333,0.542545,4
0.545583,0.683022,1
0.797805,0.498405,2
0.547566,0.381041,3
0.269682,0.512222,4
0.463516,0.789785,1
0.441032,0.322469,3
0.493248,0.225536,3
0.371908,0.653068,1
0.389547,0.387503,3
0.665352,0.364035,2
0.464612,0.130409,3
0.695897,0.472094,2
0.261176,0.638175,4
0.465382,0.660882,1
0.375106,0.573597,4
0.496569,0.671539,1
0.83172,0.415012,2
0.431624,0.175369,3
0.212082,0.637811,4
0.409368,0.308135,3
0.435845,0.457114,3
0.545087,0.691298,1
0.385499,0.211519,3
0.377816,0.343944,3
0.520855,0.736323,1
0.560046,0.8251,1
0.399722,0.279857,3
0.652798,0.52246,2
0.337547,0.311067,3
0.411506,0.431419,3
0.721691,0.411894,2
0.483779,0.338729,2
0.574249,0.824639,1
0.242019,0.494237,4
0.325987,0.510918,4
0.65519,0.507697,2
0.400426,0.432525,3
0.600892,0.584858,2
0.468537,0.171126,3
0.351996,0.456064,4
0.404336,0.707729,1
0.288025,0.417425,4
0.216284,0.572549,4
0.694559,0.476405,2
0.428165,0.282691,3
0.304481,0.505064,4
0.460468,0.265937,3
0.450344,0.210733,3
0.473285,0.718232,1
0.545428,0.65225,1
0.736792,0.404015,2
0.76702,0.466484,2
0.38152,0.451359,4
0.219843,0.49717,4
0.282974,0.564859,4
0.809416,0.390443,2
0.367183,0.52358,4
0.491752,0.771719,1
0.567851,0.753029,1
0.317884,0.492786,4
0.547662,0.700773,1
0.581718,0.900849,1
0.519993,0.773071,1
0.728303,0.48539,2
0.505733,0.679467,1
0.773271,0.357662,2
0.525689,0.719033,1
0.38796,0.226362,3
0.331227,0.261766,3
0.697929,0.524353,2
0.256031,0.543374,4
0.583184,0.398039,3
0.773734,0.472905,2
0.375346,0.538615,4
0.212769,0.430137,4
0.364138,0.190942,3
0.712121,0.522529,2
0.739159,0.480966,2
0.750641,0.497086,2
0.398548,0.323505,3
0.469993,0.345969,3
0.699558,0.366133,2
0.545896,0.846034,1
0.483378,0.645042,1
0.669356,0.761799,1
0.613403,0.418745,2
0.498802,0.236266,3
0.348026,0.501487,4
0.592179,0.645706,1
0.743704,0.514981,2
0.65206,0.367096,2
0.204468,0.525951,4
0.769652,0.595621,2
0.611774,0.865849,1
0.78712,0.318395,2
0.34535,0.490639,4
0.465758,0.222993,3
0.62359,0.459247,2
0.32013,0.569105,4
0.351421,0.321554,3
0.538995,0.683791,1
0.770398,0.563182,2
0.429744,0.299543,3
0.506814,0.645261,1
0.259932,0.502326,4
0.198911,0.505681,4
0.65074,0.40659,2
0.468579,0.25349,3
0.517409,0.626037,1
0.550978,0.753944,1
0.380114,0.524751,4
0.415447,0.535352,4
0.598499,0.724127,1
0.3957,0.182277,3
0.429042,0.274804,3
0.263294,0.447438,4
0.560167,0.302143,3
0.691961,0.497173,2
0.589015,0.628215,1
0.384625,0.391528,3
0.458474,0.35435,3
0.281293,0.530281,4
0.742435,0.446282,2
0.308768,0.65493,4
0.497448,0.248308,3
0.382952,0.326258,3
0.548826,0.561441,1
0.692312,0.528297,2
0.38682,0.358756,3
0.551435,0.7454,1
0.279441,0.139795,3
0.186134,0.468569,4
0.662771,0.484139,2
0.237525,0.592608,4
0.587189,0.777833,1
0.407404,0.570926,1
0.667496,0.394856,2
0.191528,0.526658,4
0.483254,0.799219,1
0.56563,0.78206,1
0.640527,0.621056,1
0.573082,0.729269,1
0.364859,0.595062,4
0.333885,0.462251,4
0.732693,0.535935,2
0.361557,0.525063,4
0.591905,0.420919,2
0.745839,0.394743,2
0.472937,0.293275,3
0.208978,0.627689,4
0.301548,0.607857,4
0.635038,0.774917,1
0.445608,0.304872,3
0.801561,0.464276,2
0.474747,0.364845,3
0.664151,0.481904,2
0.401553,0.473709,3
0.606663,0.401084,2
0.65766,0.586761,1
0.755246,0.40391,2
0.565802,0.430587,3
0.419512,0.31531,3
0.556825,0.693663,1
0.475308,0.726573,1
0.312113,0.553933,4
0.592051,0.654331,1
0.50113,0.294855,3
0.497669,0.7755,1
0.115671,0.516955,4
0.599031,0.705761,1
0.205857,0.526221,4
0.53568,0.769516,1
0.715182,0.475619,2
0.214569,0.525838,4
0.796939,0.4555,2
0.508504,0.321869,3
0.539365,0.668745,1
0.467514,0.762625,1
0.406363,0.133357,3
0.428957,0.676373,1
0.239806,0.646565,4
0.653415,0.777436,1
0.650165,0.691776,1
0.518052,0.281485,3
0.343575,0.55772,4
0.532642,0.601807,1
0.621507,0.719179,1
0.343343,0.320396,3
0.374634,0.335069,3
0.206937,0.554455,4
0.44773,0.185816,3
0.689277,0.532964,2
0.48672,0.788813,1
0.493464,0.459739,3
0.289808,0.521217,4
0.401364,0.23493,3
0.49719,0.635843,1
0.489328,0.787469,1
0.427948,0.290198,3
0.688351,0.466449,2
0.376118,0.316436,3
0.509642,0.624741,1
0.554862,0.731188,1
0.535925,0.381414,3
0.205831,0.577241,4
0.47953,0.364926,3
0.472489,0.669053,1
0.672984,0.442539,2
0.130069,0.547934,4
0.391553,0.377251,3
0.547471,0.672713,1
0.651734,0.618311,2
0.687948,0.73995,1
0.134142,0.502122,4
0.633495,0.392564,2
0.80325,0.394095,2
0.48885,0.715738,1
0.560948,0.710733,1
0.693504,0.550951,2
0.208009,0.500116,4
0.596184,0.480109,2
0.501068,0.348698,3
0.682134,0.713033,1
0.457271,0.234071,3
0.624894,0.48235,2
0.30731,0.517628,4
0.807229,0.378976,2
0.228187,0.537715,4
0.43088,0.290571,3
0.535979,0.413109,2
0.114145,0.522864,4
0.71652,0.369396,2
0.631128,0.465197,2
0.27427,0.627146,4
0.41494,0.322493,3
0.414008,0.388022,3
0.696068,0.406784,2
0.841075,0.422326,2
0.595541,0.474269,2
0.512667,0.787477,1
0.443288,0.36112,3
0.499145,0.218766,3
0.671903,0.471771,2
0.457484,0.275347,3
0.499109,0.778229,1
0.422754,0.838065,1
0.689568,0.469193,2
0.186117,0.473532,4
0.680856,0.376352,2
0.355057,0.276205,3
0.350675,0.272788,3
0.52146,0.347289,3
0.290306,0.588584,4
0.602298,0.693007,1
0.466063,0.064751,3
0.168186,0.442912,4
0.370175,0.636685,1
0.347554,0.374231,3
0.60686,0.50342,2
0.647207,0.75779,1
0.47934,0.704149,1
0.564326,0.399553,2
0.744278,0.522544,2
0.502435,0.314597,3
0.509683,0.715819,1
0.702002,0.347548,2
0.498974,0.346487,3
0.703537,0.483844,2
0.503438,0.357662,3
0.549854,0.336616,3
0.804313,0.49262,2
0.669862,0.411789,2
0.460763,0.35231,3
0.461719,0.256065,3
0.517578,0.670219,1
0.341294,0.325611,3
0.593389,0.649172,1
0.442095,0.187152,3
0.351138,0.384944,3
0.233778,0.496415,4
0.807529,0.460397,2
0.384179,0.506428,4
0.56076,0.744623,1
0.346465,0.507589,4
0.586485,0.531256,2
0.277726,0.454719,4
0.34932,0.251765,3
0.224645,0.607678,4
0.643236,0.467298,2
0.506541,0.758989,1
0.565048,0.602439,1
0.293967,0.514757,4
0.406774,0.393164,3
0.745796,0.430245,2
0.736243,0.426586,2
0.729675,0.539271,2
0.357218,0.512449,4
0.414977,0.317067,3
0.262779,0.502131,4
0.494994,0.690043,1
0.465738,0.497671,4
0.304969,0.641795,4
0.314051,0.574083,4
0.257085,0.539252,4
0.685812,0.392346,2
0.577404,0.730889,1
0.828984,0.329352,2
0.395652,0.632993,4
0.629825,0.694893,1
0.492655,0.362562,3
0.402512,0.480013,4
0.52534,0.416389,3
0.482717,0.622214,1
0.607323,0.68614,1
0.48149,0.19282,3
0.515264,0.834421,1
0.68601,0.467797,2
0.67704,0.451692,2
0.52154,0.779274,1
0.497817,0.657473,1
0.501513,0.317173,3
0.55476,0.726565,1
0.649505,0.599548,2
0.686112,0.456937,2
0.435068,0.407197,3
0.294362,0.524713,4
0.390404,0.681346,1
0.633761,0.534403,2
0.293247,0.581546,4
0.364816,0.364481,3
0.530776,0.214515,3
0.37695,0.498033,4
0.56604,0.652071,1
0.6771,0.281282,2
0.496583,0.300029,3
0.730892,0.444322,2
0.55865,0.786619,1
0.704146,0.574174,2
0.514299,0.367477,3
0.663748,0.417117,2
0.460262,0.718774,1
0.565099,0.734849,1
0.486174,0.621647,1
0.267478,0.444948,4
0.551565,0.693873,1
0.442826,0.755345,1
0.544101,0.758357,1
0.740316,0.319918,2
0.389487,0.260058,3
0.679938,0.397723,2
0.591965,0.643625,1
0.5366,0.751838,1
0.390687,0.202991,3
0.477426,0.685216,1
0.449103,0.715883,1
0.774943,0.491089,2
0.399388,0.205761,3
0.754517,0.441372,2
0.287193,0.662194,4
0.409033,0.514759,4
0.694448,0.466917,2
0.409049,0.587612,4
0.720165,0.372052,2
0.283591,0.618335,4
0.620881,0.681831,1
0.216705,0.4748,4
0.795704,0.550657,2
0.683823,0.414397,2
0.226335,0.625381,4
0.600146,0.72109,1
0.319547,0.487221,4
0.387454,0.312427,3
0.275676,0.154015,3
0.682245,0.302969,2
0.2254,0.52162,4
0.869159,0.507818,2
0.796956,0.34626,2
0.682116,0.567025,2
0.497923,0.67051,1
0.350349,0.473946,4
0.447328,0.293956,3
0.247627,0.473533,4
0.312893,0.643326,4
0.283403,0.647852,4
0.515343,0.741513,1
0.246864,0.605095,4
0.35149,0.554344,4
0.135892,0.532915,4
0.371856,0.76933,1
0.236222,0.597256,4
0.526394,0.825943,1
0.581495,0.79049,1
0.562429,0.675272,1
0.318938,0.457827,4
0.316126,0.2649,3
0.340711,0.564251,4
0.453978,0.721649,1
0.341363,0.559524,4
0.295014,0.612707,4
0.652755,0.733869,1
0.737066,0.486663,2
0.394306,0.351662,3
0.612623,0.383495,2
0.375003,0.202327,3
0.596518,0.498323,2
0.583355,0.771516,1
0.516549,0.671272,1
0.252403,0.5926,4
0.237191,0.480123,4
0.28685,0.652476,4
0.575655,0.596447,1
0.288033,0.450494,4
0.273258,0.494936,4
0.370638,0.364027,3
0.7229,0.426318,2
0.231788,0.63109,4
0.347177,0.557056,4
0.41526,0.347742,3
0.636333,0.431385,2
0.627038,0.484856,2
0.609819,0.59473,1
0.523285,0.589086,1
0.561052,0.737675,1
0.330995,0.577703,4
0.285135,0.542378,4
0.48654,0.356828,3
0.61246,0.791089,1
0.622236,0.72867,1
0.605651,0.443242,2
0.617108,0.738007,1
0.336415,0.280675,3
0.340068,0.587069,4
0.781872,0.462847,2
0.242482,0.560694,4
0.542595,0.596762,1
0.396072,0.714831,1
0.637345,0.524074,2
0.716932,0.363258,2
0.573065,0.717487,1
0.245397,0.60371,4
0.692664,0.407011,2
0.624122,0.758357,1
0.757999,0.46217,2
0.63641,0.433283,2
0.203516,0.603314,4
0.507896,0.687443,1
0.253346,0.536379,4
0.654744,0.499631,2
0.550609,0.748397,1
0.311812,0.560119,4
0.455075,0.290911,3
0.430452,0.353184,3
0.677837,0.422435,2
0.372105,0.559,4
0.591716,0.709429,1
0.647215,0.488841,2
0.674802,0.409214,2
0.483669,0.399148,3
0.503948,0.37636,3
0.542268,0.674778,1
0.23136,0.56179,4
0.604228,0.745562,1
0.665746,0.565131,2
0.091292,0.615477,4
0.340548,0.613541,4
0.573271,0.600601,1
0.549555,0.682892,1
0.39025,0.244024,3
0.370287,0.408307,3
0.455094,0.678981,1
0.502452,0.739724,1
0.452735,0.221795,3
0.61065,0.427803,2
0.364216,0.478319,3
0.376024,0.204044,3
0.313124,0.544687,4
0.409831,0.555486,4
0.497394,0.362804,3
0.313159,0.256065,3
0.484183,0.749951,1
0.722223,0.417952,2
0.744441,0.40706,2
0.376169,0.578549,4
0.722797,0.452886,2
0.469435,0.213916,3
0.495313,0.327287,3
0.780603,0.455528,2
0.63172,0.457387,2
0.290108,0.551473,4
0.260292,0.589725,4
0.250474,0.472853,4
0.112884,0.571903,4
0.425636,0.29615,3
0.397981,0.358796,3
0.28727,0.623308,4
0.33801,0.335644,3
0.391228,0.612286,4
0.216336,0.677475,4
0.299387,0.564617,4
0.300347,0.726273,4
0.727899,0.506709,2
0.268636,0.581256,4
0.254967,0.308767,3
0.502455,0.335199,3
0.437188,0.248299,3
0.32224,0.150306,3
0.401705,0.327619,3
0.531941,0.674252,1
0.459846,0.795413,1
0.700442,0.649221,1
0.346028,0.481121,4
0.677177,0.528468,2
0.503373,0.723293,1
0.627021,0.632499,1
0.426291,0.292012,3
0.43226,0.388402,3
0.648647,0.310694,2
0.617845,0.529579,2
0.714625,0.382021,2
0.241418,0.49782,4
0.380337,0.331571,3
0.129812,0.611549,4
0.728826,0.368708,2
0.695331,0.429366,2
0.371196,0.615477,4
0.65724,0.481124,2
0.533989,0.26618,3
0.195344,0.530222,4
0.496862,0.311455,3
0.29889,0.593321,4
0.632817,0.472872,2
0.555192,0.491841,2
0.432921,0.669919,1
0.361334,0.553575,4
0.752793,0.472025,2
0.136372,0.656404,4
0.719925,0.445877,2
0.612357,0.413805,2
0.607383,0.432469,2
0.233186,0.606593,4
0.347391,0.519788,4
0.356764,0.137276,3
0.286387,0.547111,4
0.182395,0.515082,4
0.347305,0.565261,4
0.566925,0.755369,1
0.171642,0.699234,4
0.308537,0.510748,4
0.521154,0.673968,1
0.615307,0.681386,1
0.403189,0.30343,3
0.244788,0.554083,4
0.5188,0.81595,1
0.741586,0.258406,2
0.292818,0.51511,4
0.710869,0.486345,2
0.527124,0.675062,1
0.688008,0.416138,2
0.741174,0.47586,2
0.478144,0.291842,3
0.64418,0.640354,1
0.529028,0.666534,1
0.363238,0.217503,3
0.639026,0.724508,1
0.271732,0.477766,4
0.371273,0.399521,3
0.572636,0.732363,1
0.541115,0.728816,1
0.247713,0.425421,3
0.292827,0.556592,4
0.666672,0.687605,1
0.573734,0.68371,1
0.399937,0.565078,4
0.293101,0.589183,4
0.394529,0.222597,3
0.349929,0.435509,4
0.415839,0.424548,3
0.777764,0.393633,2
0.588741,0.626336,1
0.665549,0.402574,2
0.44534,0.21692,3
0.718535,0.363339,2
0.162612,0.604779,4
0.210196,0.565888,4
0.562608,0.801114,1
0.441357,0.238922,3
0.570115,0.588664,1
0.641727,0.44231,2
0.80855,0.392022,2
0.309094,0.550854,4
0.203524,0.631956,4
0.360365,0.224192,3
0.245363,0.530765,4
0.547213,0.774294,1
0.577233,0.784983,1
0.592162,0.677183,1
0.212305,0.414931,4
0.496275,0.750705,1
0.101085,0.627551,4
0.245346,0.566722,4
0.441504,0.315035,3
0.154183,0.581021,4
0.556312,0.795373,1
0.409038,0.333741,3
0.34824,0.347548,3
0.334168,0.419361,3
0.605077,0.652679,1
0.333233,0.554649,4
0.449197,0.312856,3
0.513045,0.690763,1
0.799906,0.447056,2
0.542258,0.621332,1
0.610265,0.661789,1
0.462368,0.227488,3
0.201055,0.49115,4
0.415533,0.219487,3
0.474945,0.733504,1
0.700202,0.509397,2
0.667581,0.465252,2
0.739047,0.477734,2
0.604999,0.362732,3
0.633744,0.476006,2
0.603464,0.804807,1
0.445733,0.317942,3
0.26699,0.576426,4
0.711083,0.401221,2
0.295614,0.493752,4
0.377319,0.259693,3
0.753797,0.489837,2
0.865549,0.393131,2
0.531746,0.464054,3
0.353539,0.270261,3
0.554846,0.666696,1
0.524828,0.689921,1
0.370407,0.795259,1
0.520876,0.783145,1
0.552649,0.697047,1
0.337761,0.1769,3
0.444021,0.25443,3
0.216722,0.541817,4
0.243794,0.506321,4
0.44924,0.702093,1
0.461821,0.757798,1
0.713142,0.440197,2
0.289594,0.547286,4
0.614321,0.407376,2
0.609193,0.399764,2
0.600797,0.607371,1
0.663414,0.480495,2
0.60879,0.412064,2
0.70743,0.696886,1
0.769584,0.414356,2
0.397673,0.2351,3
0.58682,0.632499,1
0.276242,0.548863,4
0.637088,0.528042,2
0.75811,0.53085,2
0.609759,0.514572,2
0.662719,0.691112,1
0.54784,0.723625,1
0.501158,0.691703,1
0.203259,0.629915,4
0.50824,0.321602,3
0.465219,0.345904,3
0.462727,0.320234,3
0.290769,0.487424,4
0.38303,0.414534,3
0.319393,0.55461,4
0.687124,0.484884,2
0.407366,0.340017,3
0.526497,0.364546,3
0.491087,0.169879,3
0.447544,0.29202,3
0.332007,0.077854,3
0.619963,0.489448,2
0.613746,0.393172,2
0.29732,0.516352,4
0.327565,0.520298,4
0.710363,0.487237,2
0.554494,0.766925,1
0.431237,0.107468,3
0.21258,0.607589,4
0.585036,0.767249,1
0.31243,0.545771,4
0.249273,0.550702,4
0.509893,0.632005,1
0.350958,0.283639,3
0.118115,0.582162,4
0.601475,0.835709,1
0.318604,0.454421,4
0.473136,0.633811,1
0.60716,0.46062,2
0.288685,0.558415,4
0.389375,0.501351,3
0.414253,0.408129,3
0.616687,0.628798,1
0.381889,0.375121,3
0.782129,0.481972,2
0.633735,0.389609,2
0.473544,0.653464,1
0.423432,0.252753,3
0.498065,0.701858,1
0.152768,0.591005,4
0.345564,0.277541,3
0.420148,0.688966,4
0.340677,0.498269,4
0.580937,0.638888,1
0.555889,0.384386,2
0.368049,0.536782,4
0.489386,0.269127,3
0.441426,0.266415,3
0.415465,0.57944,4
0.70069,0.373955,2
0.589916,0.625907,1
0.279184,0.43154,4
0.67427,0.458538,2
0.355632,0.392111,3
0.496064,0.185743,3
0.363984,0.315205,3
0.289174,0.549773,4
0.468614,0.70704,1
0.418333,0.189784,3
0.292175,0.575008,4
0.897132,0.374206,2
0.564825,0.604617,1
0.40951,0.513434,1
0.440695,0.735043,1
0.426409,0.648257,4
0.753814,0.492835,2
0.628616,0.357387,2
0.308528,0.281574,3
0.333139,0.234752,3
0.254633,0.662097,4
0.442258,0.356772,3
0.416222,0.255401,3
0.378802,0.114108,3
0.163778,0.566723,4
0.438465,0.173312,3
0.389272,0.608019,4
0.390542,0.296361,3
0.454212,0.419575,3
0.457554,0.774893,1
0.734314,0.467572,2
0.459988,0.643941,1
0.332745,0.593207,4
0.62684,0.439067,2
0.538246,0.863056,1
0.256554,0.482397,4
0.665841,0.603451,1
0.350701,0.182342,3
0.443058,0.405068,3
0.693067,0.513247,2
0.675385,0.406825,2
0.258878,0.503374,4
0.584204,0.739627,1
0.701599,0.757142,1
0.636042,0.382256,2
0.512105,0.750251,1
0.635604,0.734978,1
0.320293,0.431891,3
0.61625,0.545921,1
0.378622,0.353346,3
0.268765,0.611476,4
0.769352,0.363509,2
0.749157,0.389398,2
0.697329,0.412736,2
0.56997,0.655173,1
0.2842,0.58084,4
0.416475,0.346495,3
0.390722,0.541139,4
0.716897,0.445123,2
0.498087,0.63756,1
0.293144,0.526048,4
0.346988,0.488791,4
0.143155,0.634774,4
0.203464,0.436769,4
0.64761,0.376174,2
0.582507,0.655545,1
0.867213,0.488128,2
0.63611,0.775476,1
0.482748,0.725447,1
0.578673,0.514486,2
0.221189,0.462519,4
0.245054,0.602342,4
0.640527,0.827068,1
0.285881,0.220062,3
0.364507,0.255604,3
0.311907,0.459765,3
0.681285,0.271144,2
0.53467,0.530039,2
0.202255,0.53488,4
0.650963,0.303665,2
0.42628,0.381867,3
0.316074,0.420683,3
0.663139,0.449988,2
0.357167,0.563722,4
0.715208,0.439461,2
0.663954,0.356431,2
0.691763,0.377033,2
0.391228,0.195055,3
0.564451,0.741044,1
0.60373,0.718766,1
0.665549,0.461148,2
0.182489,0.526824,4
0.480204,0.740242,1
0.201132,0.702554,4
0.159019,0.546435,4
0.687442,0.385139,2
0.804871,0.450879,2
0.406148,0.252251,3
0.743695,0.424909,2
0.642782,0.428593,2
0.749192,0.573741,2
0.429282,0.647804,1
0.529711,0.298685,3
0.395709,0.408566,3
0.228778,0.526079,4
0.525443,0.716102,1
0.826592,0.317002,2
0.587051,0.407278,2
0.400565,0.284392,3
0.438757,0.301309,3
0.695399,0.377543,2
0.763624,0.502131,2
0.453148,0.643285,1
0.609561,0.653148,1
0.707808,0.396622,2
0.576572,0.701817,1
0.231377,0.577466,4
0.469484,0.154177,3
0.533809,0.348803,2
0.691952,0.500649,2
0.507346,0.814994,1
0.543223,0.761774,1
0.478634,0.290279,3
0.441042,0.675013,1
0.354911,0.378774,3
0.653192,0.716199,1
0.721768,0.434618,2
0.547753,0.777703,1
0.488885,0.362918,3
0.496007,0.633632,1
0.358384,0.264455,3
0.782472,0.529571,2
0.576144,0.686391,1
0.371007,0.391002,3
0.248038,0.613007,4
0.384453,0.445235,3
0.865772,0.39216,2
0.722711,0.689209,1
0.699155,0.407853,2
0.585319,0.596941,1
0.490955,0.810435,1
0.772877,0.451723,2
0.622236,0.768974,1
0.499133,0.683168,1
0.418719,0.487321,3
0.38122,0.165174,3
0.585071,0.661749,1
0.384667,0.285339,3
0.350504,0.646476,4
0.392274,0.292927,3
0.638143,0.456725,2
0.506704,0.253085,3
0.368203,0.514806,4
0.478636,0.812014,1
0.698546,0.651974,1
0.672203,0.384944,2
0.57099,0.844722,1
0.34517,0.234986,3
0.708022,0.75532,1
0.342409,0.590713,4
0.56732,0.200505,3
0.790096,0.485245,2
0.504997,0.278707,3
0.159756,0.520203,4
0.321665,0.491774,4
0.440815,0.356852,3
0.282854,0.507123,4
0.715337,0.487157,2
0.386623,0.220523,3
0.474044,0.71398,1
0.769669,0.555856,2
0.406369,0.32553,3
0.520876,0.556756,1
0.665112,0.501032,1
0.489689,0.289445,3
0.719882,0.529382,2
0.703683,0.416623,2
0.52394,0.794563,1
0.167654,0.517002,4
0.534465,0.839547,1
0.465092,0.681767,1
0.450095,0.691921,1
0.541873,0.654153,1
0.493128,0.652711,1
0.262934,0.666194,4
0.535098,0.429221,2
0.500845,0.7348,1
0.311487,0.597823,4
0.485221,0.63637,1
0.553702,0.290158,3
0.568092,0.639123,1
0.747237,0.41881,2
0.51644,0.682892,1
0.617296,0.389633,2
0.267316,0.493891,4
0.171127,0.478862,4
0.716666,0.440516,2
0.7805,0.475199,2
0.484529,0.752324,1
0.423092,0.343329,3
0.534845,0.320452,3
0.606337,0.73097,1
0.66729,0.468126,2
0.677975,0.522699,2
0.316632,0.610464,4
0.366505,0.308815,3
0.426306,0.752259,1
0.544974,0.683945,1
0.329426,0.438914,4
0.373614,0.269629,3
0.690443,0.7606,1
0.674296,0.42149,2
0.367397,0.511588,1
0.309703,0.403642,3
0.528845,0.757709,1
0.596424,0.377024,2
0.417388,0.345961,3
0.63876,0.366181,2
0.787386,0.504151,2
0.457587,0.272982,3
0.434331,0.40974,3
0.606637,0.469655,2
0.435495,0.321246,3
0.321974,0.359249,3
0.437989,0.294968,3
0.725944,0.450683,2
0.635973,0.399755,2
0.56371,0.582583,1
0.325498,0.461276,4
0.782344,0.305528,2
0.637062,0.470468,2
0.413527,0.298288,3
0.847841,0.494029,2
0.266175,0.52367,4
0.535419,0.740906,1
0.247275,0.522629,4
0.162612,0.606512,4
0.737126,0.384426,2
0.330729,0.622069,4
0.622827,0.414024,2
0.521225,0.691306,1
0.393629,0.381535,3
0.642344,0.512801,2
0.34457,0.541873,4
0.230322,0.556813,4
0.131029,0.596544,4
0.783638,0.465124,2
0.532022,0.615501,1
0.60307,0.415708,2
0.583973,0.381616,3
0.624362,0.269524,2
0.36431,0.626814,4
0.375835,0.570304,4
0.764601,0.334826,2
0.272606,0.519344,4
0.431451,0.201194,3
0.426666,0.301981,3
0.773991,0.353597,2
0.497322,0.778229,1
0.326639,0.384628,3
0.319436,0.597888,4
0.508708,0.644978,1
0.288539,0.589588,4
0.214612,0.532681,4
0.515751,0.207162,3
0.230725,0.560256,4
0.455246,0.236565,3
0.719813,0.423337,2
