@relation 2CDT.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute attr1 numeric
@attribute attr2 numeric
@attribute class {0, 1}

@data
0.437263,0.413829,1
0.440556,0.381805,1
0.477997,0.404946,1
0.397763,0.256564,0
0.399646,0.294035,0
0.413247,0.339444,1
0.388028,0.427844,1
0.276054,0.239367,0
0.454633,0.380362,1
0.287628,0.299782,0
0.29914,0.334111,0
0.276548,0.255586,0
0.330433,0.350061,0
0.282171,0.261709,0
0.443639,0.389695,1
0.362232,0.304533,0
0.351976,0.234231,0
0.485281,0.357267,1
0.365615,0.351659,1
0.475867,0.505927,1
0.487534,0.380961,1
0.35184,0.380955,0
0.340316,0.240641,0
0.358686,0.29076,0
0.245511,0.369603,0
0.403457,0.365514,1
0.330408,0.268972,0
0.25577,0.308286,0
0.449047,0.31699,1
0.364001,0.34951,0
0.531855,0.389456,1
0.43872,0.403641,1
0.3653,0.20515,0
0.367053,0.251591,0
0.382988,0.303692,0
0.281921,0.356483,0
0.393886,0.44679,1
0.395707,0.429085,1
0.467071,0.461801,1
0.371806,0.256888,0
0.334053,0.276566,0
0.452658,0.484439,1
0.430578,0.48565,1
0.313992,0.376748,0
0.351674,0.270116,0
0.445775,0.478023,1
0.475096,0.423925,1
0.350124,0.343505,0
0.479108,0.422742,1
0.41021,0.432898,1
0.513367,0.481897,1
0.418914,0.417191,1
0.438738,0.424609,1
0.425541,0.424669,1
0.400198,0.301492,0
0.349319,0.329968,0
0.231502,0.343375,0
0.440686,0.397001,1
0.413633,0.412203,1
0.443818,0.465494,1
0.31139,0.257765,0
0.455281,0.474482,1
0.448738,0.454296,1
0.426608,0.50396,1
0.312057,0.278439,0
0.409124,0.416041,1
0.41322,0.369164,1
0.502565,0.457352,1
0.27648,0.28619,0
0.496546,0.455204,1
0.448645,0.454023,1
0.314081,0.245432,0
0.450189,0.442492,1
0.365059,0.33067,0
0.451361,0.509438,1
0.24148,0.323827,0
0.511546,0.502175,1
0.263856,0.383573,0
0.373495,0.383748,1
0.301254,0.304421,0
0.369726,0.267305,0
0.363189,0.28021,0
0.257255,0.298344,0
0.365766,0.303668,0
0.382581,0.382029,1
0.536021,0.473332,1
0.449973,0.399289,1
0.398535,0.366331,0
0.388207,0.391935,1
0.453182,0.517912,1
0.495343,0.372587,1
0.507626,0.415502,1
0.310109,0.363187,0
0.394439,0.276308,0
0.2526,0.346614,0
0.40118,0.440979,1
0.277199,0.277622,0
0.347877,0.285639,0
0.456701,0.441494,1
0.38763,0.33718,0
0.351964,0.219949,0
0.513491,0.415647,1
0.454077,0.378631,1
0.448059,0.330352,1
0.307017,0.276914,0
0.313134,0.329626,0
0.366624,0.287113,0
0.325325,0.238895,0
0.41038,0.303523,0
0.314226,0.29152,0
0.276819,0.288181,0
0.434537,0.357603,1
0.300078,0.291132,0
0.345757,0.281102,0
0.383383,0.273215,0
0.370627,0.441978,1
0.247807,0.272831,0
0.329396,0.247554,0
0.442991,0.414788,1
0.322773,0.398109,0
0.44667,0.37541,1
0.441929,0.458956,1
0.260437,0.320701,0
0.32005,0.304458,0
0.287119,0.224377,0
0.389309,0.424672,1
0.50525,0.359279,1
0.406809,0.453085,1
0.350269,0.277695,0
0.474509,0.383984,1
0.51488,0.399356,1
0.370072,0.369309,0
0.462009,0.428177,1
0.257545,0.303084,0
0.457812,0.376182,1
0.391306,0.490008,1
0.385964,0.287803,0
0.490034,0.43426,1
0.341973,0.328219,0
0.436886,0.415466,1
0.310622,0.283021,0
0.424689,0.396735,1
0.279353,0.289934,0
0.307881,0.481201,1
0.262566,0.290106,0
0.361155,0.329647,0
0.382908,0.330098,0
0.450713,0.416398,1
0.399365,0.417527,1
0.50954,0.413813,1
0.306239,0.273621,0
0.354424,0.290778,0
0.438729,0.493398,1
0.374701,0.405472,1
0.363421,0.303565,0
0.38013,0.246201,0
0.405806,0.374478,1
0.414254,0.325349,0
0.328029,0.245702,0
0.346677,0.308755,0
0.332841,0.363692,0
0.250816,0.240699,0
0.479016,0.372684,1
0.452596,0.428782,1
0.45738,0.479385,1
0.442321,0.415557,1
0.342421,0.301443,0
0.286384,0.264094,0
0.379741,0.333978,0
0.440105,0.433897,1
0.314989,0.426997,1
0.432358,0.392371,1
0.288936,0.334931,0
0.349803,0.339864,0
0.51096,0.48683,1
0.421269,0.478871,1
0.467966,0.414703,1
0.300865,0.318186,0
0.345029,0.287634,0
0.243372,0.355157,0
0.398738,0.2323,0
0.407396,0.469004,1
0.37555,0.310798,0
0.297325,0.276569,0
0.496176,0.42062,1
0.370084,0.497423,1
0.204767,0.277834,0
0.424871,0.434442,1
0.302992,0.315737,0
0.331776,0.302321,0
0.293668,0.301041,0
0.357683,0.307511,0
0.43688,0.406828,1
0.431497,0.452843,1
0.429112,0.419485,1
0.33751,0.212743,0
0.554725,0.436409,1
0.301906,0.387683,0
0.432803,0.383646,1
0.321165,0.370008,0
0.317665,0.3023,0
0.326029,0.457776,1
0.369735,0.406184,1
0.408053,0.430477,1
0.482843,0.408205,1
0.3681,0.411338,1
0.428204,0.395724,1
0.342683,0.288756,0
0.469695,0.365983,1
0.245073,0.355306,0
0.356643,0.327132,0
0.419599,0.252266,0
0.319952,0.261297,0
0.471917,0.470457,1
0.41542,0.342355,1
0.319884,0.28293,0
0.377862,0.369745,0
0.266168,0.259327,0
0.457102,0.361825,1
0.261974,0.341123,0
0.298835,0.299552,0
0.408547,0.361504,1
0.45738,0.381091,1
0.376754,0.363501,1
0.439695,0.385322,1
0.499015,0.409703,1
0.334498,0.348723,0
0.241696,0.285772,0
0.429306,0.344607,1
0.39764,0.490916,1
0.468769,0.405842,1
0.398763,0.400321,1
0.430025,0.449816,1
0.268767,0.290808,0
0.433368,0.430901,1
0.312773,0.272289,0
0.393476,0.298069,0
0.467287,0.424579,1
0.345723,0.260837,0
0.320174,0.335525,0
0.497688,0.357666,1
0.437034,0.378761,1
0.234764,0.36088,0
0.445019,0.402982,1
0.422679,0.457564,1
0.461176,0.370677,1
0.479293,0.457141,1
0.462689,0.403433,1
0.489324,0.410133,1
0.305535,0.273863,0
0.453121,0.46398,1
0.316122,0.406244,0
0.286418,0.318537,0
0.352911,0.427723,1
0.280788,0.332683,0
0.273276,0.318322,0
0.288541,0.292249,0
0.473059,0.431658,1
0.326773,0.276908,0
0.405896,0.410548,1
0.452318,0.386182,1
0.406522,0.401048,1
0.372362,0.331206,0
0.328143,0.377889,0
0.386652,0.326203,0
0.312199,0.280001,0
0.412896,0.29651,0
0.468614,0.412206,1
0.457905,0.39356,1
0.354365,0.332713,0
0.506824,0.447365,1
0.541639,0.450089,1
0.21786,0.320023,0
0.421837,0.379275,1
0.482596,0.447214,1
0.545651,0.417076,1
0.413994,0.371627,0
0.470466,0.423876,1
0.25869,0.322293,0
0.49275,0.405273,1
0.484725,0.472091,1
0.343992,0.264684,0
0.420454,0.255253,0
0.372069,0.34514,0
0.499756,0.285451,1
0.372294,0.30213,0
0.437423,0.479506,1
0.326612,0.342219,0
0.426303,0.436984,1
0.51096,0.44331,1
0.351276,0.289474,0
0.393177,0.308704,0
0.327881,0.360311,0
0.432957,0.400503,1
0.32339,0.374863,0
0.309254,0.384744,0
0.3593,0.374733,0
0.464695,0.443975,1
0.450806,0.40195,1
0.374322,0.266872,0
0.485713,0.508288,1
0.456423,0.445973,1
0.466886,0.488979,1
0.411652,0.430598,1
0.383383,0.301065,0
0.426004,0.364612,1
0.449787,0.433231,1
0.471793,0.421147,1
0.423525,0.455748,1
0.462781,0.377692,1
0.379353,0.360478,0
0.289273,0.333034,0
0.507626,0.403109,1
0.326871,0.391829,0
0.313538,0.343635,0
0.289029,0.320459,0
0.349865,0.291816,0
0.420689,0.417984,1
0.335362,0.302279,0
0.487812,0.419273,1
0.261375,0.313976,0
0.493336,0.442916,1
0.486423,0.421818,1
0.324933,0.343678,0
0.333442,0.282591,0
0.478367,0.425829,1
0.476701,0.402603,1
0.317807,0.298483,0
0.422204,0.484288,1
0.359124,0.355911,0
0.299816,0.316291,0
0.351334,0.36887,0
0.362982,0.310747,0
0.298551,0.278385,0
0.397248,0.442674,1
0.503367,0.340509,1
0.406954,0.39478,1
0.409247,0.47076,1
0.360075,0.455204,1
0.372566,0.402476,1
0.50991,0.376315,1
0.484324,0.396717,1
0.324458,0.319757,0
0.355911,0.345551,0
0.467133,0.41645,1
0.24561,0.349722,0
0.325517,0.381,0
0.459942,0.461287,1
0.310066,0.365314,0
0.451794,0.396417,1
0.335211,0.277195,0
0.452534,0.401938,1
0.383939,0.428389,1
0.444278,0.437589,1
0.44151,0.402146,1
0.496978,0.40803,1
0.351359,0.31361,0
0.305507,0.29382,0
0.474818,0.388488,1
0.284489,0.299273,0
0.347797,0.334695,0
0.491855,0.418099,1
0.288903,0.242348,0
0.456331,0.475814,1
0.376217,0.441312,0
0.306992,0.312523,0
0.427544,0.277322,0
0.511731,0.444944,1
0.456053,0.476873,1
0.409192,0.377614,0
0.370087,0.387332,0
0.334893,0.330622,0
0.328875,0.287394,0
0.35818,0.323285,0
0.398831,0.34596,0
0.524941,0.447304,1
0.380272,0.332952,0
0.407615,0.464646,1
0.396991,0.189231,0
0.523244,0.375973,1
0.294847,0.275019,0
0.517873,0.433383,1
0.421497,0.431869,1
0.486207,0.413553,1
0.522935,0.459985,1
0.545095,0.440132,1
0.307896,0.329284,0
0.375559,0.327395,0
0.33368,0.264877,0
0.503182,0.3523,1
0.254884,0.322284,0
0.438513,0.462013,1
0.399189,0.261706,0
0.443139,0.480717,1
0.541176,0.44903,1
0.593891,0.441009,1
0.325615,0.326569,0
0.537966,0.49476,1
0.508985,0.440011,1
0.526083,0.416144,1
0.293004,0.340676,0
0.389911,0.325628,0
0.400343,0.37673,0
0.548398,0.437075,1
0.414121,0.351265,0
0.414272,0.508833,1
0.356837,0.435683,1
0.364038,0.314654,0
0.348893,0.364921,0
0.521793,0.424945,1
0.511886,0.560253,1
0.426414,0.486437,1
0.347365,0.269293,0
0.442503,0.444369,1
0.332223,0.299173,0
0.37967,0.329347,0
0.532503,0.49709,1
0.546268,0.45599,1
0.507997,0.520908,1
0.367152,0.337247,0
0.333933,0.299028,0
0.491083,0.433443,1
0.379115,0.354243,0
0.536793,0.360381,1
0.48204,0.417194,1
0.307344,0.339184,0
0.355356,0.360054,0
0.420991,0.45251,1
0.484787,0.477811,1
0.334794,0.329245,0
0.321918,0.312021,0
0.469324,0.515461,1
0.361794,0.390809,0
0.352751,0.379405,0
0.492225,0.514341,1
0.476145,0.383137,1
0.490127,0.400155,1
0.44559,0.435592,1
0.251103,0.265129,0
0.510775,0.376397,1
0.373467,0.342077,0
0.552873,0.377532,1
0.498275,0.400082,1
0.459756,0.46625,1
0.569694,0.417306,1
0.52991,0.415372,1
0.552348,0.450603,1
0.432497,0.277764,0
0.446053,0.291507,0
0.548336,0.489554,1
0.473707,0.470487,1
0.343399,0.331112,0
0.445219,0.396553,0
0.335819,0.355977,0
0.497102,0.472485,1
0.304418,0.325401,0
0.461948,0.499602,1
0.477904,0.472001,1
0.404309,0.316636,0
0.303276,0.278781,0
0.360732,0.313325,0
0.495281,0.470457,1
0.396186,0.496666,1
0.505806,0.4559,1
0.388303,0.389423,0
0.492935,0.509256,1
0.328347,0.308077,0
0.327479,0.303861,0
0.517596,0.471395,1
0.403664,0.446427,1
0.387763,0.40908,0
0.468121,0.492883,1
0.375448,0.330379,0
0.379491,0.361837,0
0.484108,0.454507,1
0.385306,0.327583,0
0.387581,0.358868,0
0.324479,0.379457,0
0.445682,0.349458,1
0.3611,0.292016,0
0.384387,0.354824,0
0.424578,0.480717,1
0.376115,0.3646,0
0.423389,0.332096,0
0.327541,0.392126,0
0.331547,0.359761,0
0.303557,0.310822,0
0.494571,0.456354,1
0.469695,0.472848,1
0.464509,0.526659,1
0.374738,0.322163,0
0.571299,0.46619,1
0.3521,0.355723,0
0.385707,0.415641,1
0.314372,0.331369,0
0.540435,0.496576,1
0.349263,0.361425,0
0.489324,0.400409,1
0.514262,0.495425,1
0.399828,0.424836,0
0.427325,0.388418,0
0.32035,0.252856,0
0.474849,0.440011,1
0.418399,0.381333,0
0.345566,0.285494,0
0.293174,0.378758,0
0.506824,0.455839,1
0.387211,0.335004,0
0.307927,0.329932,0
0.45059,0.429902,1
0.434775,0.440162,0
0.549355,0.488525,1
0.535682,0.430144,1
0.283693,0.318016,0
0.485713,0.494003,1
0.465435,0.43308,1
0.540342,0.508803,1
0.389217,0.381905,0
0.493028,0.485045,1
0.425087,0.304615,0
0.415578,0.414812,1
0.383939,0.368271,0
0.51488,0.438104,1
0.299921,0.333106,0
0.324973,0.348771,0
0.289063,0.310259,0
0.511947,0.456293,1
0.375704,0.425244,0
0.431608,0.330637,0
0.552719,0.452903,1
0.503028,0.431597,1
0.451608,0.440313,1
0.471886,0.571027,1
0.315856,0.290754,0
0.36322,0.38202,0
0.455497,0.396587,1
0.296955,0.389411,0
0.590003,0.387474,1
0.387334,0.421949,1
0.483522,0.468187,1
0.481762,0.40658,1
0.373093,0.346471,0
0.437988,0.355635,0
0.362683,0.325837,0
0.404167,0.525932,1
0.374282,0.363755,0
0.43759,0.386681,0
0.296236,0.359661,0
0.47954,0.456172,1
0.325097,0.345742,0
0.369578,0.437378,1
0.340526,0.276575,0
0.337874,0.283965,0
0.424312,0.464041,1
0.515682,0.412061,1
0.28852,0.380047,0
0.541916,0.480838,1
0.459293,0.466311,1
0.363754,0.355632,0
0.533861,0.388173,1
0.48704,0.484379,1
0.343004,0.315078,0
0.346263,0.370078,0
0.425278,0.493912,1
0.374368,0.318286,0
0.367556,0.318437,0
0.517256,0.473423,1
0.502164,0.526598,1
0.539324,0.490553,1
0.448522,0.373313,1
0.377979,0.313673,0
0.470651,0.430629,1
0.262486,0.34277,0
0.426954,0.451481,0
0.352735,0.2927,0
0.356911,0.361437,0
0.463954,0.433141,1
0.289202,0.354074,0
0.340171,0.37781,0
0.537472,0.50281,1
0.424738,0.403109,1
0.284856,0.353087,0
0.367399,0.320686,0
0.489633,0.479536,1
0.416161,0.333348,0
0.369887,0.332204,0
0.510898,0.483592,1
0.296757,0.362917,0
0.505929,0.447607,1
0.253252,0.39531,0
0.342223,0.359497,0
0.453275,0.389021,0
0.332177,0.309061,0
0.387954,0.315374,0
0.365485,0.327335,0
0.394528,0.324239,0
0.50383,0.405185,1
0.481176,0.4388,1
0.40209,0.281762,0
0.383627,0.310063,0
0.324495,0.306939,0
0.341053,0.372572,0
0.430362,0.352781,0
0.508676,0.424945,1
0.521608,0.386288,1
0.426735,0.445973,1
0.399454,0.384051,0
0.330797,0.30424,0
0.440337,0.445973,1
0.450034,0.359636,0
0.35534,0.354876,0
0.53346,0.395785,1
0.434831,0.574296,1
0.37085,0.382038,0
0.469633,0.42969,0
0.377751,0.47875,1
0.300304,0.302179,0
0.40646,0.397035,1
0.339594,0.297115,0
0.498306,0.493731,1
0.469046,0.400872,1
0.380232,0.282192,0
0.294773,0.414806,0
0.37093,0.252741,0
0.368029,0.328231,0
0.510528,0.52112,1
0.46559,0.46737,1
0.511454,0.429236,1
0.470405,0.459804,1
0.343396,0.266509,0
0.457812,0.482502,1
0.409908,0.4799,1
0.404862,0.460772,1
0.355066,0.322965,0
0.450065,0.441342,1
0.387013,0.35934,0
0.306952,0.351825,0
0.511299,0.451602,1
0.376562,0.395073,0
0.50562,0.490946,1
0.516639,0.38169,1
0.353609,0.36838,0
0.481917,0.449362,1
0.527225,0.390573,1
0.452164,0.491915,1
0.512441,0.436076,1
0.502627,0.497393,1
0.48025,0.510074,1
0.52133,0.396923,1
0.450929,0.474724,1
0.426312,0.452298,1
0.427621,0.443279,1
0.479232,0.466492,1
0.530435,0.473393,1
0.516978,0.498331,1
0.567009,0.416798,1
0.306384,0.338608,0
0.445405,0.397943,1
0.401686,0.439042,1
0.467503,0.385201,1
0.480929,0.4031,1
0.288875,0.418238,0
0.47525,0.340963,0
0.352905,0.293544,0
0.322813,0.303008,0
0.443781,0.405887,1
0.358479,0.439042,0
0.460219,0.530563,1
0.534602,0.441766,1
0.380297,0.33636,0
0.468367,0.434805,1
0.387223,0.316446,0
0.485559,0.444339,1
0.353205,0.30914,0
0.538151,0.474664,1
0.490867,0.430265,1
0.43934,0.466523,1
0.370112,0.495335,1
0.367448,0.309112,0
0.491639,0.492611,1
0.245489,0.243132,0
0.433371,0.430175,1
0.525404,0.362512,1
0.503707,0.416395,1
0.345844,0.311688,0
0.512997,0.459471,1
0.368899,0.261642,0
0.530558,0.437166,1
0.396248,0.375041,0
0.32547,0.35217,0
0.431855,0.431325,1
0.299554,0.306852,0
0.282399,0.372693,0
0.326375,0.316152,0
0.444429,0.516369,1
0.492627,0.469337,1
0.408497,0.28218,0
0.483398,0.453055,1
0.484571,0.432444,1
0.356698,0.256022,0
0.34664,0.380725,0
0.286464,0.331048,0
0.486917,0.39343,1
0.461022,0.456263,1
0.421195,0.274287,0
0.348377,0.282416,0
0.423161,0.289843,0
0.326168,0.244358,0
0.577904,0.506654,1
0.496083,0.394919,1
0.427979,0.49818,1
0.352637,0.363265,0
0.453738,0.470457,1
0.292205,0.328455,0
0.364482,0.365075,0
0.361893,0.326058,0
0.421291,0.500389,1
0.42505,0.328676,0
0.34005,0.412778,0
0.337841,0.333518,0
0.339297,0.260695,0
0.513923,0.386887,1
0.428908,0.418441,0
0.385211,0.399834,0
0.384924,0.53368,1
0.324254,0.374593,0
0.295112,0.362112,0
0.25265,0.346471,0
0.342229,0.280052,0
0.327535,0.344141,0
0.430757,0.465494,1
0.370822,0.312242,0
0.375544,0.377629,0
0.376615,0.357249,0
0.45167,0.449332,1
0.412464,0.462558,1
0.434312,0.408245,1
0.44379,0.425717,1
0.484016,0.466341,1
0.370288,0.387985,1
0.479108,0.43417,1
0.401139,0.37071,0
0.442105,0.378328,1
0.479139,0.37952,0
0.439303,0.503415,1
0.540065,0.491763,1
0.355797,0.312036,0
0.279687,0.364597,0
0.493583,0.504626,1
0.324884,0.378219,0
0.358522,0.327719,0
0.595682,0.45475,1
0.245017,0.380646,0
0.362701,0.329314,0
0.284322,0.348366,0
0.502503,0.452571,1
0.526577,0.420511,1
0.487102,0.506139,1
0.520065,0.447093,1
0.484633,0.490734,1
0.506762,0.44685,1
0.310029,0.348227,0
0.574324,0.449453,1
0.54599,0.490855,1
0.384612,0.393551,0
0.303899,0.37946,0
0.419056,0.297088,0
0.338785,0.378588,0
0.285356,0.369911,0
0.444898,0.545181,1
0.391677,0.348438,0
0.497133,0.409443,1
0.504386,0.525024,1
0.391902,0.281786,0
0.496485,0.504687,1
0.330637,0.338654,0
0.476516,0.470548,1
0.463059,0.38097,0
0.355936,0.341078,0
0.538984,0.452843,1
0.385905,0.334477,0
0.538861,0.521362,1
0.400646,0.401435,0
0.44092,0.460833,1
0.410513,0.222298,0
0.450775,0.540671,1
0.453985,0.431658,1
0.39964,0.300805,0
0.542009,0.463193,1
0.550065,0.47536,1
0.403035,0.341087,0
0.329276,0.296017,0
0.380544,0.315041,0
0.372272,0.410042,0
0.354847,0.352294,0
0.39159,0.436046,0
0.449695,0.498936,1
0.451794,0.478205,1
0.559879,0.442674,1
0.440642,0.344008,0
0.435167,0.32732,0
0.469108,0.481685,1
0.422288,0.505685,1
0.364535,0.367233,0
0.396007,0.320286,0
0.433559,0.397434,0
0.357646,0.370547,0
0.446423,0.544575,1
0.58349,0.565156,1
0.594478,0.512374,1
0.424105,0.465251,1
0.350806,0.265135,0
0.536639,0.488858,1
0.390723,0.332108,0
0.29356,0.419231,0
0.376066,0.347703,0
0.509201,0.458896,1
0.508614,0.435743,1
0.592533,0.43426,1
0.528028,0.471062,1
0.49096,0.4674,1
0.561731,0.510104,1
0.525188,0.501024,1
0.320529,0.40412,0
0.474695,0.541367,1
0.388745,0.357993,0
0.56883,0.509468,1
0.546453,0.581953,1
0.422741,0.351196,0
0.482349,0.40083,0
0.473954,0.426634,1
0.44121,0.551597,1
0.464787,0.556137,1
0.399467,0.383252,0
0.456454,0.478114,1
0.495713,0.501872,1
0.447534,0.514674,1
0.379988,0.400715,0
0.557657,0.521029,1
0.561762,0.439072,1
0.450405,0.563854,1
0.487534,0.41016,1
0.404797,0.348744,0
0.401902,0.317042,0
0.452442,0.43647,0
0.503367,0.53707,1
0.404056,0.480051,0
0.546762,0.510709,1
0.425541,0.427844,1
0.317476,0.391563,0
0.484911,0.498331,1
0.487596,0.533771,1
0.536268,0.545241,1
0.536237,0.485953,1
0.332896,0.420069,0
0.572194,0.484893,1
0.513182,0.403638,1
0.345692,0.427602,0
0.472658,0.477478,1
0.47846,0.426755,1
0.419865,0.29993,0
0.590805,0.469398,1
0.353223,0.427178,0
0.373368,0.309745,0
0.360689,0.40997,0
0.377047,0.294156,0
0.307967,0.340748,0
0.339779,0.404598,0
0.551824,0.532924,1
0.457966,0.337879,0
0.314532,0.353011,0
0.42417,0.458684,1
0.394741,0.43305,0
0.533923,0.494639,1
0.378729,0.359803,0
0.445652,0.490432,1
0.340729,0.348378,0
0.466207,0.285642,0
0.380513,0.405224,0
0.547163,0.451299,1
0.598891,0.471698,1
0.414149,0.346786,0
0.361269,0.361349,0
0.46059,0.416795,0
0.440423,0.445307,1
0.536176,0.429055,1
0.527842,0.399804,1
0.45809,0.289734,0
0.533799,0.513524,1
0.524571,0.500026,1
0.526361,0.480202,1
0.575774,0.441948,1
0.417892,0.294676,0
0.416942,0.4411,1
0.530466,0.460984,1
0.627502,0.547753,1
0.48559,0.510649,1
0.518491,0.558316,1
0.378649,0.370804,0
0.410322,0.435138,0
0.449108,0.409319,1
0.523738,0.433504,1
0.579509,0.409141,1
0.41901,0.514341,1
0.503336,0.516066,1
0.390084,0.368928,0
0.387232,0.297191,0
0.501948,0.501993,1
0.475219,0.402945,0
0.407525,0.432808,0
0.391899,0.368374,0
0.533336,0.507683,1
0.478491,0.467249,1
0.456176,0.361352,0
0.503985,0.502175,1
0.50741,0.529776,1
0.3453,0.371951,0
0.506083,0.498482,1
0.522441,0.524964,1
0.583058,0.553171,1
0.558058,0.45708,1
0.504509,0.539309,1
0.359834,0.412379,0
0.505589,0.416961,1
0.403704,0.389605,0
0.415034,0.370362,0
0.480404,0.542578,1
0.465374,0.44567,1
0.432392,0.500631,1
0.451176,0.471153,1
0.429991,0.386884,0
0.42,0.440011,0
0.536423,0.467188,1
0.508645,0.495183,1
0.312801,0.266811,0
0.31968,0.306706,0
0.435516,0.386978,0
0.360032,0.281508,0
0.502102,0.44909,1
0.519571,0.423553,1
0.376649,0.289619,0
0.524386,0.512283,1
0.413572,0.31637,0
0.378671,0.354255,0
0.355526,0.322556,0
0.555095,0.475693,1
0.379121,0.280449,0
0.359205,0.401798,0
0.433655,0.363568,0
0.334955,0.348826,0
0.592286,0.445731,1
0.421429,0.463829,1
0.404309,0.448485,0
0.452843,0.234334,0
0.40417,0.394535,0
0.377621,0.353372,0
0.562503,0.485499,1
0.488336,0.365593,0
0.55062,0.498089,1
0.568922,0.541579,1
0.52954,0.552172,1
0.431791,0.30417,0
0.386942,0.246029,0
0.385192,0.355475,0
0.448831,0.368907,0
0.51025,0.442492,1
0.454386,0.328379,0
0.377306,0.30884,0
0.415433,0.387604,0
0.401815,0.327689,0
0.553151,0.488041,1
0.387235,0.417805,0
0.427605,0.384196,0
0.377272,0.391853,0
0.477009,0.342165,0
0.420732,0.388143,0
0.524725,0.528929,1
0.556978,0.473151,1
0.418099,0.317904,0
0.514015,0.506079,1
0.61741,0.452177,1
0.520836,0.481594,1
0.49238,0.423005,1
0.470651,0.529322,1
0.569015,0.456051,1
0.511392,0.469973,1
0.406908,0.345439,0
0.496917,0.560949,1
0.405356,0.513705,1
0.359168,0.389496,0
0.360161,0.39863,0
0.428723,0.416831,1
0.490713,0.540399,1
0.551515,0.493065,1
0.378627,0.223705,0
0.443608,0.31305,0
0.334242,0.388309,0
0.394133,0.331303,0
0.318155,0.327622,0
0.548429,0.432202,1
0.363735,0.343772,0
0.419911,0.260913,0
0.306143,0.313604,0
0.514108,0.512525,1
0.293051,0.361467,0
0.374902,0.328818,0
0.379417,0.431869,0
0.454324,0.501902,1
0.374155,0.405693,0
0.537287,0.456808,1
0.339415,0.455688,0
0.44559,0.47191,1
0.540188,0.545211,1
0.309433,0.392434,0
0.385621,0.419231,0
0.538367,0.515158,1
0.527781,0.572207,1
0.432868,0.300865,0
0.333695,0.357409,0
0.455621,0.3765,0
0.384729,0.381581,0
0.437769,0.297957,0
0.359951,0.303226,0
0.339202,0.469519,0
0.49596,0.457867,1
0.356485,0.433322,0
0.477688,0.498876,1
0.547009,0.520394,1
0.413463,0.395682,0
0.360374,0.4411,0
0.335365,0.370992,0
0.419766,0.511799,1
0.446207,0.422602,0
0.367917,0.302121,0
0.455435,0.352754,0
0.477781,0.433231,1
0.424436,0.416262,0
0.510034,0.448969,1
0.492194,0.416292,1
0.562657,0.46398,1
0.391152,0.371643,0
0.355532,0.414019,0
0.501485,0.499572,1
0.549632,0.456293,1
0.503398,0.546361,1
0.492843,0.490644,1
0.412325,0.353511,0
0.536083,0.522664,1
0.472009,0.588944,1
0.407843,0.351931,0
0.536176,0.458381,1
0.549725,0.409156,1
0.330007,0.375435,0
0.51275,0.50281,1
0.360695,0.329898,0
0.435658,0.405872,0
0.511361,0.428298,1
0.583922,0.427723,1
0.414602,0.388191,0
0.330467,0.377859,0
0.346877,0.390243,0
0.546361,0.458109,1
0.554571,0.524752,1
0.374664,0.32912,0
0.480744,0.502084,1
0.489633,0.349988,0
0.391177,0.368958,0
0.492102,0.542881,1
0.537472,0.531198,1
0.524262,0.500207,1
0.500867,0.498997,1
0.513429,0.472576,1
0.386399,0.396178,0
0.55741,0.517761,1
0.380035,0.364812,0
0.347482,0.374303,0
0.359961,0.315943,0
0.598614,0.489221,1
0.527441,0.535647,1
0.382766,0.398091,0
0.471392,0.469882,1
0.573552,0.505776,1
0.519571,0.489494,1
0.318517,0.350645,0
0.559694,0.450694,1
0.301026,0.326863,0
0.310902,0.379881,0
0.491855,0.511314,1
0.429497,0.289592,0
0.374072,0.387898,0
0.35318,0.417908,0
0.442022,0.520939,1
0.579478,0.530109,1
0.361081,0.330228,0
0.466238,0.469367,1
0.552873,0.438497,1
0.281742,0.345981,0
0.542194,0.473514,1
0.561639,0.49364,1
0.458151,0.386548,0
0.519447,0.484137,1
0.491855,0.466674,1
0.473121,0.444339,1
0.350513,0.327317,0
0.468367,0.400276,1
0.520651,0.480535,1
0.522133,0.478871,1
0.377124,0.384977,0
0.420642,0.348263,0
0.276792,0.385746,0
0.438003,0.449241,0
0.407501,0.411323,0
0.390581,0.349701,0
0.365874,0.415384,0
0.552997,0.482866,1
0.383572,0.382117,0
0.471546,0.475874,1
0.489448,0.441282,1
0.416013,0.365653,0
0.468059,0.521302,1
0.460435,0.475784,1
0.369751,0.442281,0
0.354513,0.373253,0
0.621329,0.55656,1
0.5217,0.430175,1
0.511947,0.56449,1
0.533058,0.506048,1
0.381041,0.450936,0
0.409417,0.374621,0
0.388383,0.422602,0
0.476176,0.474664,1
0.377294,0.377099,0
0.424291,0.542941,1
0.399146,0.383915,0
0.432763,0.360647,0
0.371454,0.321309,0
0.445898,0.36335,0
0.39667,0.387849,0
0.46846,0.401108,0
0.421019,0.319965,0
0.503275,0.489312,1
0.34806,0.373101,0
0.363356,0.432535,0
0.354266,0.390979,0
0.56812,0.478477,1
0.372933,0.318715,0
0.394695,0.434805,0
0.321402,0.279069,0
0.45488,0.489251,1
0.541083,0.424067,1
0.383738,0.402743,0
0.569601,0.4411,1
0.419849,0.37085,0
0.505929,0.523723,1
0.469355,0.322468,0
0.489386,0.500873,1
0.549293,0.533589,1
0.510775,0.459017,1
0.498769,0.49364,1
0.437611,0.287957,0
