@relation 1CDT.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute attr1 numeric
@attribute attr2 numeric
@attribute class {0,1}

@data
0.453026,0.491341,1
0.079263,0.204788,0
0.53296,0.523488,1
0.060581,0.271263,0
0.138059,0.140939,0
0.054781,0.168684,0
0.08067,0.19422,0
0.245202,0.189965,0
0.448407,0.42653,1
0.41442,0.501313,1
0.174931,0.202901,0
0.478991,0.44739,1
0.446887,0.443241,1
0.148209,0.173202,0
0.082306,0.13297,0
0.454354,0.501164,1
0.17343,0.197496,0
0.372869,0.460198,1
0.157168,0.196348,0
0.485981,0.521404,1
0.117071,0.060927,0
0.495932,0.493603,1
0.395491,0.427269,1
0.395806,0.521642,1
0.426594,0.376367,1
0.448068,0.411773,1
0.136233,0.211476,0
0.461317,0.452417,1
0.247409,0.24587,0
0.117682,0.163768,0
0.206206,0.18689,0
0.433077,0.404513,1
0.559944,0.484079,1
0.420409,0.493216,1
0.465132,0.37673,1
0.087303,0.098776,0
0.150988,0.09591,0
0.511958,0.527327,1
0.176819,0.118915,0
0.449934,0.512147,1
0.46965,0.498217,1
0.141069,0.167857,0
0.51785,0.451807,1
0.158079,0.145288,0
0.489675,0.542389,1
0.192796,0.191436,0
0.176567,0.08759,0
0.43899,0.508635,1
0.370531,0.482293,1
0.144217,0.174696,0
0.190952,0.160693,0
0.126509,0.170601,0
0.530182,0.503099,1
0.19391,0.12908,0
0.465956,0.497919,1
0.087797,0.146467,0
0.482898,0.450363,1
0.163456,0.174102,0
0.498893,0.511135,1
0.454247,0.54477,1
0.475267,0.466088,1
0.5289,0.506283,1
0.48476,0.485507,1
0.167704,0.162388,0
0.20424,0.177076,0
0.143132,0.140201,0
0.203538,0.147951,0
0.118424,0.190261,0
0.529633,0.51816,1
0.107007,0.149101,0
0.512447,0.451759,1
0.425837,0.524053,1
0.435849,0.481429,1
0.163564,0.218766,0
0.530579,0.511195,1
0.440416,0.564117,1
0.091369,0.212947,0
0.206264,0.202404,0
0.480426,0.478632,1
0.450834,0.476399,1
0.097129,0.128458,0
0.121556,0.246962,0
0.538088,0.460314,1
0.196364,0.117177,0
0.195559,0.147111,0
0.183607,0.166307,0
0.369475,0.487621,1
0.507929,0.458597,1
0.185027,0.156961,0
0.165431,0.216004,0
0.113515,0.162052,0
0.56025,0.491371,1
0.152816,0.218447,0
0.203831,0.19699,0
0.611227,0.469345,1
0.240175,0.189638,0
0.551764,0.482918,1
0.197057,0.116766,0
0.151985,0.148657,0
0.524138,0.504081,1
0.535738,0.560218,1
0.515805,0.487769,1
0.5231,0.479257,1
0.241945,0.21067,0
0.187652,0.219427,0
0.133393,0.158691,0
0.493033,0.576827,1
0.480548,0.454694,1
0.153505,0.214003,0
0.14821,0.12071,0
0.132584,0.245819,0
0.234109,0.103815,0
0.09524,0.224159,0
0.503991,0.562599,1
0.455175,0.562808,1
0.14529,0.22549,0
0.473985,0.469523,1
0.185513,0.119778,0
0.156168,0.164709,0
0.500664,0.455129,1
0.549322,0.472708,1
0.496909,0.418928,1
0.127725,0.221528,0
0.213587,0.188303,0
0.526794,0.494377,1
0.168902,0.164192,0
0.463942,0.453911,1
0.542667,0.470863,1
0.162845,0.047755,0
0.172344,0.129684,0
0.172989,0.182893,0
0.237061,0.182116,0
0.258496,0.218712,0
0.509303,0.52703,1
0.505762,0.502295,1
0.120588,0.127485,0
0.42787,0.505837,1
0.143353,0.158706,0
0.509364,0.531584,1
0.162418,0.129363,0
0.499962,0.506045,1
0.476182,0.456379,1
0.423541,0.515511,1
0.53528,0.415645,1
0.531128,0.506998,1
0.51614,0.55358,1
0.124646,0.252749,0
0.11984,0.130491,0
0.476793,0.490329,1
0.145619,0.123407,0
0.096711,0.261753,0
0.550726,0.444217,1
0.246799,0.169492,0
0.171079,0.130292,0
0.431063,0.440978,1
0.194023,0.178382,0
0.148445,0.151713,0
0.330677,0.477977,1
0.149276,0.105354,0
0.418379,0.490419,1
0.469375,0.509111,1
0.160716,0.128985,0
0.49175,0.496878,1
0.139882,0.198068,0
0.539584,0.489942,1
0.559059,0.527953,1
0.490713,0.5295,1
0.548345,0.50423,1
0.466994,0.514082,1
0.16163,0.171425,0
0.447192,0.408531,1
0.179515,0.128184,0
0.134096,0.133334,0
0.197414,0.057849,0
0.146219,0.181658,0
0.577802,0.446509,1
0.15148,0.229172,0
0.171739,0.128455,0
0.172335,0.166376,0
0.079696,0.267566,0
0.446258,0.498098,1
0.482654,0.518874,1
0.13217,0.208955,0
0.112828,0.150165,0
0.590165,0.571975,1
0.163992,0.118829,0
0.543369,0.52453,1
0.44566,0.449905,1
0.1242,0.153053,0
0.124371,0.240581,0
0.160317,0.084251,0
0.156066,0.130283,0
0.167268,0.13072,0
0.494773,0.533578,1
0.428154,0.530125,1
0.489431,0.454468,1
0.178513,0.25096,0
0.053215,0.083822,0
0.390653,0.483245,1
0.208797,0.234887,0
0.583388,0.495598,1
0.511653,0.510421,1
0.538119,0.481549,1
0.249714,0.120362,0
0.459332,0.505093,1
0.500542,0.480626,1
0.16196,0.15384,0
0.487172,0.485745,1
0.147258,0.170407,0
0.420245,0.465621,1
0.11509,0.112284,0
0.484119,0.495151,1
0.478045,0.516672,1
0.532594,0.478036,1
0.140388,0.177572,0
0.124354,0.147137,0
0.540225,0.532923,1
0.483264,0.507474,1
0.092865,0.196355,0
0.470657,0.480566,1
0.492056,0.466077,1
0.153695,0.207169,0
0.168157,0.261592,0
0.415202,0.418205,1
0.402711,0.452355,1
0.516842,0.516433,1
0.478838,0.450947,1
0.099962,0.192948,0
0.192201,0.143122,0
0.046103,0.10269,0
0.18713,0.164633,0
0.126605,0.144427,0
0.543766,0.509052,1
0.4486,0.456308,1
0.551916,0.499467,1
0.506861,0.530125,1
0.564065,0.500688,1
0.13677,0.135941,0
0.524749,0.488037,1
0.502618,0.580667,1
0.200299,0.197341,0
0.533998,0.484823,1
0.100893,0.201047,0
0.144927,0.154136,0
0.175023,0.126461,0
0.148743,0.195666,0
0.525756,0.483007,1
0.188709,0.146721,0
0.482745,0.507742,1
0.18844,0.103431,0
0.179102,0.168078,0
0.509577,0.516255,1
0.480578,0.512713,1
0.122795,0.138331,0
0.172247,0.128056,0
0.407491,0.526613,1
0.111143,0.111322,0
0.141665,0.234116,0
0.111656,0.130399,0
0.119312,0.149969,0
0.486714,0.500152,1
0.165158,0.224412,0
0.38887,0.511284,1
0.50161,0.481757,1
0.181379,0.154406,0
0.514004,0.404415,1
0.170152,0.258604,0
0.222513,0.161123,0
0.154277,0.094552,0
0.529694,0.482888,1
0.445297,0.528607,1
0.121931,0.234181,0
0.473222,0.471488,1
0.408865,0.645287,1
0.063334,0.170294,0
0.219909,0.260247,0
0.167148,0.116213,0
0.195513,0.064588,0
0.146596,0.111254,0
0.198886,0.199633,0
0.197466,0.196332,0
0.179616,0.147591,0
0.144249,0.125318,0
0.208523,0.145248,0
0.577497,0.428712,1
0.398501,0.537597,1
0.521024,0.410835,1
0.166164,0.175836,0
0.418663,0.508575,1
0.146146,0.170711,0
0.478167,0.4775,1
0.47545,0.47887,1
0.463637,0.548223,1
0.109907,0.162313,0
0.447485,0.542091,1
0.594255,0.545752,1
0.521269,0.48259,1
0.160501,0.16377,0
0.526458,0.555128,1
0.419231,0.472113,1
0.479327,0.488156,1
0.477251,0.460061,1
0.128424,0.209065,0
0.503381,0.561796,1
0.118042,0.170183,0
0.109699,0.183312,0
0.24871,0.14981,0
0.451203,0.478185,1
0.244589,0.145401,0
0.077489,0.135033,0
0.4865,0.545812,1
0.490102,0.469523,1
0.21374,0.134158,0
0.163409,0.161578,0
0.524474,0.532804,1
0.184869,0.116701,0
0.47023,0.441029,1
0.468887,0.487561,1
0.233685,0.106703,0
0.501061,0.470416,1
0.173201,0.139072,0
0.392616,0.44614,1
0.150514,0.217275,0
0.11836,0.143897,0
0.186813,0.156353,0
0.111033,0.153739,0
0.112184,0.276897,0
0.615409,0.452319,1
0.124556,0.207413,0
0.489705,0.55998,1
0.172163,0.177946,0
0.540622,0.495121,1
0.405427,0.465931,1
0.495566,0.510183,1
0.548345,0.474494,1
0.552588,0.455171,1
0.159862,0.19029,0
0.473527,0.429775,1
0.135916,0.220715,0
0.459424,0.465526,1
0.113527,0.21895,0
0.490285,0.538817,1
0.18753,0.147071,0
0.182411,0.136971,0
0.154202,0.139772,0
0.465468,0.449411,1
0.175376,0.123154,0
0.121897,0.188236,0
0.444463,0.44956,1
0.175368,0.161376,0
0.513607,0.533132,1
0.224567,0.124136,0
0.151702,0.181668,0
0.518766,0.506789,1
0.518979,0.483424,1
0.166229,0.20296,0
0.468612,0.42267,1
0.168213,0.176446,0
0.184679,0.26002,0
0.5115,0.430811,1
0.114675,0.145558,0
0.518582,0.469523,1
0.120005,0.192342,0
0.370754,0.470446,1
0.449424,0.500092,1
0.457309,0.593555,1
0.186251,0.12908,0
0.089302,0.203886,0
0.131416,0.148278,0
0.499565,0.572273,1
0.477861,0.473363,1
0.495658,0.488662,1
0.179009,0.147617,0
0.551977,0.527179,1
0.220055,0.245942,0
0.484546,0.58528,1
0.468582,0.420914,1
0.467177,0.459472,1
0.455315,0.504468,1
0.533418,0.477739,1
0.203318,0.179739,0
0.129105,0.211143,0
0.13403,0.17631,0
0.561379,0.539829,1
0.1867,0.258636,0
0.498497,0.484376,1
0.556037,0.494348,1
0.497947,0.563522,1
0.126015,0.144165,0
0.082413,0.216807,0
0.524443,0.531792,1
0.115316,0.21692,0
0.494559,0.513635,1
0.423477,0.512564,1
0.488087,0.397658,1
0.221972,0.230222,0
0.456307,0.450185,1
0.559609,0.555843,1
0.154656,0.097198,0
0.202338,0.166219,0
0.130121,0.202975,0
0.493674,0.536287,1
0.508875,0.519975,1
0.541629,0.469791,1
0.441713,0.527625,1
0.475816,0.488216,1
0.117679,0.156319,0
0.441179,0.558879,1
0.490804,0.390523,1
0.243871,0.16259,0
0.172326,0.126913,0
0.432314,0.436255,1
0.558357,0.517773,1
0.148709,0.110143,0
0.168699,0.19739,0
0.108741,0.152729,0
0.103149,0.181071,0
0.16176,0.207169,0
0.226362,0.099612,0
0.441524,0.531405,1
0.111436,0.178698,0
0.556129,0.564058,1
0.465285,0.498247,1
0.465499,0.478334,1
0.49407,0.466657,1
0.495505,0.469226,1
0.469528,0.440083,1
0.428001,0.427417,1
0.459516,0.483334,1
0.493674,0.585608,1
0.193382,0.130289,0
0.192723,0.200817,0
0.174271,0.117772,0
0.517636,0.477024,1
0.157037,0.171053,0
0.453401,0.472738,1
0.098393,0.10047,0
0.104208,0.130327,0
0.452809,0.608616,1
0.533113,0.572898,1
0.489461,0.557331,1
0.128236,0.2001,0
0.124995,0.198048,0
0.128054,0.148172,0
0.54224,0.498872,1
0.550268,0.628827,1
0.127252,0.146405,0
0.147311,0.124315,0
0.116787,0.216769,0
0.576978,0.587989,1
0.488942,0.620552,1
0.459058,0.499378,1
0.540591,0.623529,1
0.207671,0.133557,0
0.081299,0.188499,0
0.152186,0.114311,0
0.485554,0.552033,1
0.223193,0.140547,0
0.090774,0.150552,0
0.513546,0.49786,1
0.560524,0.574625,1
0.569774,0.454891,1
0.085502,0.189798,0
0.600788,0.561081,1
0.170932,0.109673,0
0.114501,0.178575,0
0.54865,0.502057,1
0.430947,0.584626,1
0.190085,0.191192,0
0.133221,0.247939,0
0.506952,0.457727,1
0.531037,0.500271,1
0.145733,0.210848,0
0.156163,0.200389,0
0.212882,0.177711,0
0.51788,0.578851,1
0.141042,0.316146,0
0.51614,0.444884,1
0.127121,0.122243,0
0.169011,0.13053,0
0.164147,0.171005,0
0.191938,0.133214,0
0.559761,0.473006,1
0.112148,0.110459,0
0.123185,0.158396,0
0.499626,0.540156,1
0.104303,0.1704,0
0.463575,0.501848,1
0.133799,0.156264,0
0.471604,0.465017,1
0.551764,0.553551,1
0.143821,0.238878,0
0.565592,0.476131,1
0.463301,0.59171,1
0.177131,0.211857,0
0.099226,0.149779,0
0.487996,0.471815,1
0.111381,0.121237,0
0.43055,0.537031,1
0.557014,0.482382,1
0.561471,0.567213,1
0.541477,0.581411,1
0.150295,0.219736,0
0.096815,0.190252,0
0.617912,0.585132,1
0.243825,0.095359,0
0.160814,0.101687,0
0.143152,0.203654,0
0.10009,0.174761,0
0.570323,0.601026,1
0.564279,0.460591,1
0.081576,0.207062,0
0.581434,0.439332,1
0.08041,0.176048,0
0.117081,0.205184,0
0.533723,0.597841,1
0.067928,0.116073,0
0.11984,0.181501,0
0.519437,0.476965,1
0.490194,0.526286,1
0.237754,0.142163,0
0.506494,0.540067,1
0.514553,0.572005,1
0.56257,0.539412,1
0.115472,0.207166,0
0.559059,0.508516,1
0.173133,0.132851,0
0.579389,0.422905,1
0.533326,0.539353,1
0.568827,0.537418,1
0.458185,0.53331,1
0.112425,0.131583,0
0.488393,0.523547,1
0.562814,0.489466,1
0.498649,0.479108,1
0.131107,0.11176,0
0.479846,0.475506,1
0.173091,0.213301,0
0.460401,0.53209,1
0.475847,0.486847,1
0.586624,0.526315,1
0.207726,0.160108,0
0.157904,0.155953,0
0.182586,0.176696,0
0.131446,0.068412,0
0.579725,0.521553,1
0.150355,0.188486,0
0.531892,0.508516,1
0.065932,0.125532,0
0.171754,0.191268,0
0.186721,0.147849,0
0.55967,0.486043,1
0.233135,0.164065,0
0.482288,0.521077,1
0.10074,0.145407,0
0.163115,0.251118,0
0.171219,0.127553,0
0.150551,0.232696,0
0.602192,0.528607,1
0.533479,0.552836,1
0.525664,0.517416,1
0.159712,0.156328,0
0.137812,0.172044,0
0.593889,0.541466,1
0.154765,0.173552,0
0.518796,0.534888,1
0.17753,0.160704,0
0.138345,0.234232,0
0.205403,0.083131,0
0.52539,0.512653,1
0.171758,0.233717,0
0.506067,0.55114,1
0.220278,0.131753,0
0.029613,0.166282,0
0.56956,0.468988,1
0.544224,0.472827,1
0.107902,0.163374,0
0.581221,0.482322,1
0.52368,0.482293,1
0.586471,0.53593,1
0.500572,0.573285,1
0.50564,0.537418,1
0.111296,0.188654,0
0.116855,0.163004,0
0.115099,0.132994,0
0.144856,0.183804,0
0.489186,0.569445,1
0.498497,0.57641,1
0.531617,0.605015,1
0.60558,0.511671,1
0.161654,0.144724,0
0.193562,0.16374,0
0.525267,0.501819,1
0.499565,0.487889,1
0.087739,0.130699,0
0.146438,0.172122,0
0.525329,0.560426,1
0.102074,0.147057,0
0.173859,0.144911,0
0.53644,0.468303,1
0.138309,0.240188,0
0.199203,0.116135,0
0.136679,0.182575,0
0.482562,0.482769,1
0.515988,0.486311,1
0.101674,0.173751,0
0.421371,0.5181,1
0.09893,0.235982,0
0.220644,0.192534,0
0.461744,0.532655,1
0.496238,0.517088,1
0.177733,0.106066,0
0.555793,0.511909,1
0.148948,0.138385,0
0.114623,0.120213,0
0.197634,0.153257,0
0.433355,0.480804,1
0.471665,0.542865,1
0.547398,0.53084,1
0.529633,0.425649,1
0.195043,0.132101,0
0.463881,0.425751,1
0.127553,0.178756,0
0.480578,0.555902,1
0.127565,0.129535,0
0.093738,0.235434,0
0.461439,0.565665,1
0.19811,0.106319,0
0.542423,0.559087,1
0.52368,0.47625,1
0.554206,0.572839,1
0.142669,0.139456,0
0.136582,0.244248,0
0.156854,0.181562,0
0.184826,0.102815,0
0.140494,0.139507,0
0.1925,0.290753,0
0.47951,0.507415,1
0.186963,0.195848,0
0.49694,0.495121,1
0.458404,0.622934,1
0.499473,0.51807,1
0.203996,0.215295,0
0.448829,0.503992,1
0.156642,0.120811,0
0.203782,0.136402,0
0.110344,0.209018,0
0.123143,0.222912,0
0.2483,0.168338,0
0.128312,0.162592,0
0.136391,0.16149,0
0.517422,0.52066,1
0.579725,0.543698,1
0.512691,0.50932,1
0.574932,0.489972,1
0.58003,0.528637,1
0.581679,0.595609,1
0.225907,0.083364,0
0.475297,0.504408,1
0.497306,0.538966,1
0.09578,0.172221,0
0.142318,0.216286,0
0.161243,0.179662,0
0.151626,0.186838,0
0.492666,0.575398,1
0.213462,0.108953,0
0.128206,0.126627,0
0.151208,0.095258,0
0.510432,0.509974,1
0.043566,0.165068,0
0.533876,0.526018,1
0.50854,0.483483,1
0.146335,0.169909,0
0.092547,0.083164,0
0.09603,0.125154,0
0.22827,0.064918,0
0.182212,0.223909,0
0.209869,0.194519,0
0.074485,0.194186,0
0.136042,0.205309,0
0.155969,0.14037,0
0.53702,0.519648,1
0.561318,0.498068,1
0.594682,0.488395,1
0.487263,0.560426,1
0.530365,0.463645,1
0.577161,0.508962,1
0.106055,0.140042,0
0.498527,0.409258,1
0.530579,0.530125,1
0.429601,0.581917,1
0.078924,0.064114,0
0.506128,0.562361,1
0.47255,0.550306,1
0.164934,0.181683,0
0.566294,0.498396,1
0.256936,0.142413,0
0.076454,0.143815,0
0.534517,0.584328,1
0.53241,0.491222,1
0.217662,0.17444,0
0.507593,0.502146,1
0.169746,0.239515,0
0.16827,0.153173,0
0.165014,0.141324,0
0.499962,0.512088,1
0.505884,0.448813,1
0.154885,0.163104,0
0.552069,0.574684,1
0.522948,0.520124,1
0.50564,0.510421,1
0.054262,0.224329,0
0.509669,0.478334,1
0.205244,0.168118,0
0.488606,0.520541,1
0.227684,0.176163,0
0.172845,0.169253,0
0.531708,0.61323,1
0.463331,0.517594,1
0.185964,0.196669,0
0.551642,0.560635,1
0.569896,0.537924,1
0.52133,0.52197,1
0.154918,0.181771,0
0.428001,0.510093,1
0.112966,0.208777,0
0.120228,0.229294,0
0.204322,0.138534,0
0.15289,0.191324,0
0.105975,0.180873,0
0.53122,0.549086,1
0.126605,0.196288,0
0.132666,0.259535,0
0.472733,0.559236,1
0.526855,0.618766,1
0.530396,0.509617,1
0.548375,0.56129,1
0.575177,0.55873,1
0.384716,0.443258,1
0.574536,0.472917,1
0.572124,0.516672,1
0.598498,0.517892,1
0.517789,0.539293,1
0.202421,0.211319,0
0.173976,0.183821,0
0.158584,0.261738,0
0.533143,0.588793,1
0.571575,0.600044,1
0.491109,0.53587,1
0.11821,0.126002,0
0.601093,0.590966,1
0.176667,0.222692,0
0.560097,0.4725,1
0.499718,0.574565,1
0.506494,0.5245,1
0.120728,0.246055,0
0.536989,0.517981,1
0.171559,0.168702,0
0.123218,0.156489,0
0.188278,0.154311,0
0.555976,0.49149,1
0.159624,0.159439,0
0.116073,0.18667,0
0.138937,0.158623,0
0.515835,0.479614,1
0.573772,0.501878,1
0.457122,0.468928,1
0.122487,0.175976,0
0.574627,0.526494,1
0.483814,0.503128,1
0.11557,0.172906,0
0.478655,0.573136,1
0.479662,0.583078,1
0.591264,0.477798,1
0.476182,0.526167,1
0.55793,0.50417,1
0.451493,0.511433,1
0.133689,0.160782,0
0.472092,0.519708,1
0.446551,0.515362,1
0.52539,0.515034,1
0.573925,0.535275,1
0.110188,0.184564,0
0.525237,0.454284,1
0.495688,0.553997,1
0.099431,0.133581,0
0.191758,0.099481,0
0.162007,0.169138,0
0.511287,0.507325,1
0.207634,0.170119,0
0.197103,0.168099,0
0.502038,0.557152,1
0.544499,0.473155,1
0.458813,0.555039,1
0.213733,0.25224,0
0.477739,0.516612,1
0.210235,0.094546,0
0.109007,0.209399,0
0.552466,0.446565,1
0.182576,0.171607,0
0.118488,0.184892,0
0.507013,0.502533,1
0.130845,0.202413,0
0.119523,0.120073,0
0.078194,0.150336,0
0.470047,0.585489,1
0.052073,0.151769,0
0.597613,0.584536,1
0.162249,0.127985,0
0.224091,0.133762,0
0.16714,0.139129,0
0.106592,0.165172,0
0.214606,0.179946,0
0.528442,0.58281,1
0.101885,0.182683,0
0.452809,0.567213,1
0.491232,0.612813,1
0.567179,0.570338,1
0.536379,0.521404,1
0.175803,0.150507,0
0.543064,0.524887,1
0.47429,0.467529,1
0.169402,0.186221,0
0.175162,0.210595,0
0.481647,0.541377,1
0.496665,0.518636,1
0.162025,0.14132,0
0.158243,0.13342,0
0.496482,0.479792,1
0.517575,0.587632,1
0.507807,0.511373,1
0.123628,0.162656,0
0.467574,0.547449,1
0.152703,0.184921,0
0.177524,0.186851,0
0.225983,0.241727,0
0.244231,0.19283,0
0.566324,0.491252,1
0.523131,0.562242,1
0.582778,0.584953,1
0.567057,0.536852,1
0.223514,0.166433,0
0.148668,0.135995,0
0.537936,0.513725,1
0.146219,0.133854,0
0.597735,0.567064,1
0.088387,0.160946,0
0.591416,0.650972,1
0.224298,0.153989,0
0.61373,0.583346,1
0.564371,0.568374,1
0.102086,0.166789,0
0.137218,0.162041,0
0.10331,0.172806,0
0.173838,0.182656,0
0.494101,0.559861,1
0.509516,0.536138,1
0.201163,0.224237,0
0.115966,0.145122,0
0.214555,0.16403,0
0.112624,0.19236,0
0.564951,0.533132,1
0.646393,0.595698,1
0.501366,0.54724,1
0.509425,0.510957,1
0.569072,0.581351,1
0.604298,0.526226,1
0.528778,0.617546,1
0.157862,0.170036,0
0.675117,0.555843,1
0.526153,0.446714,1
0.141985,0.156859,0
0.591966,0.561945,1
0.165663,0.208919,0
0.220303,0.16628,0
0.196496,0.071413,0
0.169268,0.167198,0
0.525817,0.526643,1
0.533906,0.562093,1
0.142818,0.136545,0
0.242119,0.129875,0
0.515469,0.580994,1
0.071015,0.104449,0
0.44946,0.546883,1
0.208782,0.101473,0
0.123012,0.170213,0
0.172837,0.183582,0
0.59163,0.559295,1
0.138916,0.199865,0
0.262321,0.167409,0
0.121461,0.146078,0
0.158719,0.169626,0
0.547063,0.505837,1
0.499473,0.615076,1
0.543094,0.526673,1
0.543491,0.60308,1
0.190207,0.243801,0
0.192124,0.129467,0
0.526244,0.553938,1
0.120838,0.156655,0
0.221285,0.119266,0
0.494528,0.663057,1
0.56083,0.618528,1
0.524108,0.584685,1
0.15426,0.13156,0
0.612815,0.631208,1
0.495475,0.548937,1
0.136655,0.164198,0
0.498588,0.541377,1
0.544987,0.522089,1
0.093857,0.184329,0
0.570689,0.533281,1
0.116931,0.124184,0
0.132862,0.16143,0
0.497489,0.621832,1
0.533601,0.617784,1
0.1465,0.194184,0
0.525909,0.489198,1
0.47954,0.576827,1
0.179185,0.141961,0
0.522612,0.560337,1
0.574688,0.571082,1
0.162368,0.200877,0
0.575787,0.547955,1
0.170429,0.089707,0
0.514584,0.550693,1
0.161642,0.149475,0
0.103256,0.213777,0
0.199447,0.193007,0
0.084971,0.172234,0
0.195806,0.177448,0
0.522764,0.575398,1
0.569407,0.551735,1
0.509486,0.508159,1
0.169704,0.095326,0
0.212436,0.100345,0
0.493185,0.524946,1
0.180841,0.124145,0
0.539462,0.601324,1
0.513027,0.494705,1
0.039436,0.134003,0
0.170134,0.135215,0
0.167606,0.247192,0
0.144341,0.154765,0
0.151302,0.14397,0
0.609396,0.593823,1
0.486714,0.531554,1
0.592027,0.515302,1
0.67933,0.518606,1
0.214597,0.138248,0
0.497306,0.592335,1
0.148384,0.053958,0
0.56608,0.703925,1
0.613791,0.530393,1
0.156294,0.237863,0
0.249711,0.161699,0
0.594072,0.536287,1
0.178217,0.141178,0
0.574994,0.551795,1
0.494162,0.529917,1
0.111174,0.203094,0
0.12827,0.282833,0
0.109123,0.160224,0
0.52426,0.552241,1
0.10585,0.189031,0
0.583968,0.621683,1
0.19148,0.229794,0
0.07154,0.227499,0
0.217989,0.109396,0
0.081048,0.193342,0
0.531678,0.565754,1
0.154195,0.232639,0
0.525084,0.535096,1
0.542606,0.559653,1
0.445831,0.495985,1
0.152837,0.276749,0
0.167242,0.135149,0
0.17907,0.10289,0
0.554084,0.525631,1
0.498436,0.614956,1
0.136585,0.140061,0
0.643004,0.633947,1
0.451759,0.442604,1
0.235428,0.247138,0
0.530457,0.569416,1
0.547124,0.578732,1
0.607686,0.515779,1
0.58525,0.495568,1
0.181223,0.211988,0
0.502709,0.600907,1
0.465956,0.595579,1
0.560921,0.612873,1
0.136069,0.142539,0
0.645446,0.48512,1
0.57942,0.543758,1
0.518827,0.513844,1
0.579908,0.516017,1
0.21391,0.177019,0
0.541843,0.528905,1
0.462782,0.547032,1
0.589463,0.564504,1
0.626124,0.569326,1
0.129504,0.209595,0
0.170561,0.164895,0
0.554236,0.59805,1
0.150395,0.171971,0
0.571361,0.602009,1
0.10422,0.094255,0
0.60558,0.499616,1
0.490133,0.488752,1
0.52774,0.59677,1
0.553381,0.466413,1
0.109806,0.14341,0
0.610647,0.559355,1
0.084724,0.182502,0
0.176201,0.203065,0
0.249302,0.2244,0
0.544224,0.615224,1
0.176218,0.13211,0
0.192185,0.160471,0
0.523131,0.520481,1
0.130386,0.18149,0
0.134159,0.143652,0
0.180265,0.173557,0
0.219747,0.20399,0
0.571086,0.554652,1
0.133499,0.253636,0
0.574902,0.522416,1
0.595934,0.528607,1
0.558449,0.528816,1
0.236148,0.104202,0
0.517361,0.50289,1
0.608541,0.559176,1
0.094531,0.136123,0
0.545994,0.561677,1
0.625391,0.578524,1
0.139294,0.18983,0
0.115985,0.179581,0
0.530915,0.561915,1
0.476824,0.642162,1
0.501366,0.482263,1
0.474809,0.505986,1
0.097846,0.18132,0
0.466323,0.533161,1
0.116177,0.113998,0
0.515744,0.628619,1
0.216334,0.198954,0
0.145558,0.132256,0
0.132268,0.220942,0
0.209042,0.175557,0
0.540347,0.573583,1
0.238389,0.322989,0
0.22442,0.133929,0
0.100731,0.181504,0
0.4491,0.545276,1
0.551306,0.577393,1
0.580213,0.534531,1
0.20054,0.27137,0
0.548223,0.634036,1
0.117673,0.236289,0
0.19927,0.138837,0
0.532807,0.506492,1
0.163534,0.190411,0
0.523741,0.624511,1
0.127652,0.162554,0
0.139009,0.171659,0
0.146555,0.231133,0
0.497672,0.501491,1
0.560769,0.5359,1
0.299037,0.153758,0
0.510005,0.490686,1
0.474381,0.516136,1
0.167563,0.145558,0
0.173634,0.183019,0
0.227131,0.204764,0
0.576672,0.54605,1
0.221316,0.155558,0
0.578504,0.582215,1
0.10154,0.179705,0
0.619439,0.575696,1
0.626521,0.541674,1
0.125465,0.22293,0
0.172032,0.100616,0
0.546727,0.574863,1
0.536959,0.573612,1
0.516995,0.507087,1
0.105575,0.214116,0
0.167192,0.155559,0
0.185122,0.143924,0
0.602955,0.489555,1
0.276057,0.190321,0
0.562203,0.59549,1
0.206856,0.169357,0
0.18413,0.229074,0
0.22421,0.155146,0
0.153876,0.110801,0
0.492544,0.514647,1
0.173117,0.194802,0
0.139681,0.089061,0
0.182695,0.203708,0
0.160095,0.162163,0
0.10292,0.169323,0
0.489339,0.579566,1
0.253459,0.277159,0
0.473191,0.523815,1
0.568247,0.506819,1
0.217186,0.074077,0
0.52774,0.524589,1
0.037583,0.206881,0
0.09045,0.18119,0
0.584273,0.537418,1
0.572613,0.492056,1
0.148902,0.122118,0
0.573467,0.54861,1
0.581984,0.658801,1
0.537386,0.531673,1
0.525084,0.611563,1
0.146882,0.27282,0
0.560433,0.547151,1
0.152909,0.186969,0
0.618645,0.587156,1
0.151517,0.131696,0
0.153064,0.187602,0
0.135977,0.16606,0
0.522734,0.432847,1
0.167403,0.173512,0
0.172489,0.191134,0
0.583541,0.615046,1
0.207146,0.172833,0
0.206764,0.190484,0
0.169685,0.171707,0
0.077996,0.118969,0
0.578962,0.631893,1
0.187723,0.218921,0
0.118741,0.202517,0
0.144149,0.20299,0
0.503655,0.585935,1
0.24142,0.23272,0
0.604359,0.586203,1
0.526946,0.557152,1
0.501732,0.570189,1
0.58116,0.592692,1
0.546635,0.513963,1
0.159467,0.216664,0
0.620232,0.5017,1
0.573223,0.459186,1
0.185888,0.11359,0
0.194976,0.197298,0
0.489522,0.460216,1
0.13362,0.239563,0
0.555976,0.579476,1
0.566507,0.571529,1
0.115878,0.165289,0
0.583602,0.505748,1
0.182366,0.095433,0
0.483997,0.513249,1
0.185958,0.167276,0
0.130359,0.157543,0
0.139984,0.155911,0
