@relation FG_2C_2D-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att2 numeric
@attribute class {1,2}

@data
0.467885,0.293205,1
0.649619,0.500292,2
0.28028,0.624186,1
0.298317,0.525091,1
0.312767,0.648864,1
0.865971,0.549386,2
0.283655,0.585912,1
0.216915,0.443537,1
0.654154,0.77595,1
0.236063,0.543559,1
0.317317,0.294609,1
0.771672,0.369154,2
0.52625,0.374685,1
0.585009,0.315584,1
0.712267,0.563136,2
0.283985,0.408053,1
0.717393,0.738281,1
0.690496,0.502839,2
0.518796,0.201874,1
0.327759,0.444713,1
0.433773,0.551429,1
0.638649,0.643716,1
0.417065,0.705942,1
0.689476,0.659677,1
0.301847,0.37443,1
0.35164,0.529177,1
0.333786,0.521381,1
0.35415,0.667036,1
0.276222,0.573405,1
0.746407,0.44884,2
0.448976,0.809432,1
0.530631,0.279542,1
0.471176,0.606813,1
0.35915,0.444075,1
0.553942,0.644596,1
0.269865,0.559574,1
0.79106,0.45632,2
0.602659,0.782744,1
0.276278,0.596786,1
0.485985,0.377803,1
0.438998,0.812261,1
0.799252,0.349879,2
0.642629,0.745391,1
0.774675,0.460547,2
0.318308,0.314012,1
0.456008,0.625476,1
0.382742,0.685847,1
0.575854,0.218537,1
0.24064,0.637419,1
0.569729,0.295113,1
0.383628,0.734329,1
0.45797,0.588285,1
0.483151,0.650148,1
0.843019,0.527228,2
0.517805,0.327231,1
0.5471,0.271383,1
0.726766,0.468847,2
0.69686,0.463739,2
0.657375,0.478451,2
0.646447,0.599401,1
0.204579,0.600617,1
0.293113,0.548633,1
0.396848,0.496636,1
0.828681,0.542497,2
0.667009,0.275429,1
0.276932,0.263762,1
0.283999,0.357003,1
0.553429,0.671593,1
0.44828,0.326485,1
0.56153,0.257115,1
0.678886,0.253278,1
0.719805,0.499634,2
0.457168,0.776951,1
0.772326,0.507947,2
0.617342,0.524802,1
0.515119,0.621585,1
0.209154,0.436729,1
0.316543,0.316256,1
0.670581,0.545817,2
0.642953,0.479344,2
0.399774,0.339422,1
0.285455,0.28432,1
0.246723,0.515353,1
0.561276,0.59928,1
0.194462,0.508411,1
0.76469,0.508041,2
0.481921,0.521986,1
0.579581,0.585516,1
0.678886,0.432576,2
0.263755,0.406695,1
0.559673,0.490373,2
0.3877,0.641256,1
0.756273,0.435634,2
0.749726,0.579017,1
0.623622,0.686721,1
0.699883,0.399941,2
0.443674,0.400559,1
0.565685,0.657231,1
0.227906,0.59512,1
0.582879,0.779283,1
0.756575,0.409612,2
0.124163,0.439102,1
0.43897,0.628931,1
0.608812,0.404887,2
0.445284,0.233647,1
0.435194,0.724457,1
0.569933,0.283406,1
0.436755,0.324865,1
0.638846,0.457267,2
0.289632,0.587156,1
0.453076,0.240704,1
0.4257,0.337729,1
0.272924,0.658347,1
0.471802,0.932862,1
0.110013,0.535454,1
0.203038,0.41433,1
0.625788,0.429619,2
0.282677,0.500272,1
0.428844,0.845965,1
0.806917,0.372131,2
0.417557,0.71193,1
0.528754,0.635934,1
0.725353,0.478061,2
0.460945,0.337594,1
0.659921,0.684799,1
0.438435,0.260247,1
0.568871,0.718482,1
0.488939,0.847578,1
0.641399,0.754531,1
0.728363,0.432314,2
0.641265,0.560441,2
0.68423,0.506267,2
0.407938,0.695095,1
0.767158,0.385196,2
0.421383,0.399094,1
0.551889,0.4788,2
0.542796,0.310053,1
0.352484,0.611686,1
0.517017,0.263245,1
0.49974,0.281981,1
0.735296,0.557592,2
0.425215,0.313951,1
0.197542,0.464559,1
0.607322,0.712266,1
0.711683,0.481488,2
0.428373,0.375948,1
0.786397,0.562303,2
0.644239,0.268782,1
0.413866,0.448013,1
0.535075,0.34211,1
0.24981,0.404625,1
0.429448,0.801952,1
0.261307,0.611713,1
0.515112,0.338542,1
0.248502,0.652338,1
0.691937,0.535911,2
0.707414,0.367857,2
0.52149,0.70777,1
0.36742,0.407562,1
0.548042,0.362837,1
0.627644,0.545293,2
0.744417,0.37443,2
0.434357,0.568929,1
0.35754,0.265308,1
0.697851,0.476911,2
0.21386,0.425035,1
0.159795,0.428463,1
0.223257,0.630618,1
0.216344,0.561712,1
0.359748,0.58102,1
0.574229,0.505024,2
0.665124,0.576826,2
0.708167,0.612244,2
0.72216,0.578795,2
0.622075,0.454256,2
0.456128,0.256531,1
0.558175,0.680545,1
0.410701,0.247787,1
0.698435,0.46755,2
0.163317,0.539944,1
0.593082,0.394154,2
0.414562,0.397864,1
0.404218,0.312405,1
0.320355,0.427912,1
0.384008,0.714141,1
0.682395,0.422986,2
0.718405,0.513505,2
0.342154,0.268446,1
0.55352,0.381789,1
0.256265,0.593728,1
0.193195,0.172241,1
0.826494,0.491206,2
0.159971,0.555199,1
0.660314,0.300638,1
0.711957,0.260671,1
0.219313,0.554729,1
0.548654,0.644227,1
0.518979,0.679705,1
0.718539,0.581154,2
0.517594,0.411473,1
0.325165,0.42603,1
0.775399,0.457079,2
0.15241,0.351129,1
0.632911,0.644207,1
0.372054,0.670323,1
0.65118,0.405028,2
0.528901,0.271645,1
0.665342,0.600442,2
0.435833,0.229097,1
0.522326,0.753691,1
0.686347,0.711641,1
0.627644,0.689382,1
0.301277,0.559722,1
0.359319,0.552471,1
0.681839,0.429034,2
0.555784,0.255785,1
0.534161,0.234265,1
0.24332,0.507826,1
0.556874,0.257996,1
0.536707,0.624193,1
0.585783,0.70402,1
0.517411,0.685887,1
0.361991,0.393119,1
0.691396,0.426958,2
0.412094,0.355041,1
0.371505,0.415445,1
0.369951,0.71902,1
0.278634,0.77394,1
0.685784,0.232148,1
0.632946,0.606531,1
0.777375,0.469962,2
0.308766,0.424592,1
0.572415,0.798564,1
0.557114,0.624824,1
0.482814,0.189171,1
0.285237,0.533129,1
0.380759,0.431212,1
0.814806,0.493343,2
0.389148,0.316492,1
0.552915,0.671156,1
0.320291,0.453148,1
0.55108,0.575657,1
0.304336,0.619172,1
0.550307,0.715888,1
0.733974,0.524372,2
0.469524,0.684953,1
0.763944,0.604172,2
0.447647,0.205363,1
0.43494,0.66252,1
0.645688,0.497174,2
0.378903,0.581443,1
0.489108,0.7007,1
0.432859,0.790406,1
0.789611,0.369954,2
0.567936,0.648078,1
0.509331,0.214801,1
0.669111,0.285611,1
0.396609,0.60221,1
0.633874,0.475238,2
0.734551,0.430808,2
0.418078,0.643051,1
0.473265,0.308387,1
0.468068,0.247505,1
0.625893,0.077024,1
0.299639,0.506495,1
0.324243,0.31383,1
0.354769,0.567552,1
0.486442,0.233714,1
0.476366,0.363663,1
0.414899,0.666364,1
0.328891,0.618353,1
0.331353,0.557249,1
0.774612,0.433826,2
0.578259,0.380424,1
0.200913,0.375727,1
0.47818,0.346485,1
0.484572,0.315954,1
0.257728,0.466199,1
0.51706,0.408523,1
0.494536,0.707077,1
0.538922,0.697144,1
0.337899,0.532181,1
0.714657,0.592841,1
0.667508,0.435876,2
0.365078,0.54442,1
0.361435,0.203856,1
0.320284,0.207996,1
0.522509,0.446205,1
0.501674,0.169339,1
0.736119,0.481213,2
0.280666,0.392461,1
0.486456,0.768389,1
0.42838,0.715854,1
0.711029,0.273776,1
0.474629,0.365901,1
0.367715,0.413133,1
0.506934,0.25848,1
0.757503,0.520111,2
0.642706,0.573278,1
0.744874,0.49876,2
0.387376,0.328474,1
0.692577,0.529574,2
0.217294,0.362998,1
0.632039,0.477678,2
0.598279,0.384,1
0.428218,0.667917,1
0.350669,0.553889,1
0.405202,0.555616,1
0.631758,0.617761,2
0.48723,0.672594,1
0.435714,0.633803,1
0.842934,0.297123,2
0.439596,0.674335,1
0.477519,0.313884,1
0.511286,0.43437,2
0.285842,0.265758,1
0.256357,0.314966,1
0.582232,0.650302,1
0.560088,0.392521,1
0.147595,0.496408,1
0.300897,0.398227,1
0.207345,0.497725,1
0.808689,0.522343,2
0.319398,0.136638,1
0.364783,0.594669,1
0.481822,0.751978,1
0.867377,0.513075,2
0.619621,0.435587,2
0.282748,0.145211,1
0.1105,0.361177,1
0.567823,0.263003,1
0.470571,0.365122,1
0.690875,0.752865,1
0.570805,0.712091,1
0.669161,0.508552,2
0.464109,0.659792,1
0.489958,0.325638,1
0.650294,0.417844,2
0.463265,0.13705,1
0.666264,0.536825,2
0.522502,0.244608,1
0.34638,0.479701,1
0.257595,0.581329,1
0.302852,0.335376,1
0.585087,0.695579,1
0.741526,0.406587,2
0.547979,0.672507,1
0.427824,0.234649,1
0.690369,0.432173,2
0.690721,0.46925,2
0.664984,0.5179,2
0.63616,0.75142,1
0.696374,0.429982,2
0.359389,0.494378,1
0.493559,0.297479,1
0.706964,0.477321,2
0.8261,0.477537,2
0.310271,0.562155,1
0.459538,0.342628,1
0.604108,0.491892,2
0.37905,0.463927,1
0.547121,0.525515,2
0.744902,0.536644,2
0.591612,0.483336,2
0.815742,0.393328,2
0.43108,0.753826,1
0.27521,0.321929,1
0.579004,0.47501,2
0.564806,0.435842,2
0.215534,0.470655,1
0.392186,0.613641,1
0.324271,0.533505,1
0.351499,0.447469,1
0.524914,0.335726,1
0.447324,0.729302,1
0.749599,0.402448,2
0.735324,0.497053,2
0.530779,0.280866,1
0.187566,0.173176,1
0.595135,0.764941,1
0.290701,0.643655,1
0.75142,0.553156,2
0.256181,0.492315,1
0.336078,0.418974,1
0.338807,0.574326,1
0.330446,0.5295,1
0.202359,0.420405,1
0.274942,0.525669,1
0.426179,0.72314,1
0.62294,0.558445,1
0.303534,0.446978,1
0.32887,0.567626,1
0.455727,0.321801,1
0.55063,0.277674,1
0.632201,0.706533,1
0.473054,0.672803,1
0.304617,0.542679,1
0.681509,0.286948,1
0.665033,0.513035,2
0.594073,0.849594,1
0.325678,0.418127,1
0.233841,0.502073,1
0.242877,0.4256,1
0.306467,0.676183,1
0.452956,0.358871,1
0.401187,0.725996,1
0.706318,0.533653,2
0.707703,0.34035,2
0.67871,0.282223,1
0.613032,0.649697,1
0.259887,0.650793,1
0.139206,0.369342,1
0.481668,0.664066,1
0.222364,0.269737,1
0.709538,0.624737,2
0.209293,0.593036,1
0.631568,0.381345,1
0.745464,0.417146,2
0.375879,0.242868,1
0.688534,0.546523,2
0.484255,0.276403,1
0.702738,0.566087,2
0.659639,0.451447,2
0.607912,0.753597,1
0.652017,0.532249,2
0.398093,0.69658,1
0.236189,0.314657,1
0.712013,0.527746,2
0.675785,0.321828,1
0.67146,0.490964,2
0.758551,0.615234,2
0.714383,0.371862,2
0.462295,0.230253,1
0.178174,0.531462,1
0.513733,0.58809,2
0.353391,0.481865,1
0.15374,0.461931,1
0.370232,0.539379,1
0.430018,0.195286,1
0.476689,0.664462,1
0.312901,0.444108,1
0.52971,0.227592,1
0.26611,0.521328,1
0.332703,0.577881,1
0.696494,0.522248,2
0.834573,0.604293,2
0.22773,0.504163,1
0.566466,0.687144,1
0.276764,0.454344,1
0.407846,0.654959,1
0.446318,0.222397,1
0.487153,0.662466,1
0.531285,0.677393,1
0.685334,0.461145,2
0.633846,0.302835,1
0.664288,0.689167,1
0.672986,0.590066,2
0.253854,0.503814,1
0.362174,0.38773,1
0.571585,0.205719,1
0.574053,0.668347,1
0.336809,0.415069,1
0.55833,0.812463,1
0.316649,0.393771,1
0.516609,0.670323,1
0.246744,0.486549,1
0.205408,0.558459,1
0.591169,0.728308,1
0.251702,0.473229,1
0.306874,0.410714,1
0.683203,0.471239,2
0.632116,0.638702,2
0.289927,0.594206,1
0.775343,0.372353,2
0.732258,0.587458,2
0.371758,0.419538,1
0.470564,0.618137,1
0.662227,0.745801,1
0.441304,0.263534,1
0.395793,0.578278,1
0.617884,0.51126,2
0.587935,0.249272,1
0.25609,0.698489,1
0.510801,0.746285,1
0.384817,0.339825,1
0.093308,0.4057,1
0.56257,0.654583,1
0.240626,0.463739,1
0.438077,0.684301,1
0.539323,0.29635,1
0.316979,0.553741,1
0.683661,0.51083,2
0.668436,0.4962,2
0.375338,0.258796,1
0.291812,0.410096,1
0.510618,0.636505,1
0.612582,0.51499,2
0.223736,0.472221,1
0.287227,0.407925,1
0.293858,0.476401,1
0.547304,0.180352,1
0.484206,0.206705,1
0.489508,0.607781,1
0.525153,0.726809,1
0.465733,0.351277,1
0.777811,0.385525,2
0.627032,0.615301,1
0.708842,0.504936,2
0.256476,0.61928,1
0.222702,0.639059,1
0.627096,0.724988,1
0.446417,0.730626,1
0.277994,0.579716,1
0.727055,0.485843,2
0.684293,0.483679,2
0.685011,0.499815,2
0.525449,0.264495,1
0.754261,0.43517,2
0.49403,0.663011,1
0.423401,0.252438,1
0.369817,0.763302,1
0.44513,0.612459,1
0.302079,0.536765,1
0.302704,0.461978,1
0.37545,0.407911,1
0.613784,0.332896,1
0.72529,0.577317,2
0.192777,0.414988,1
0.558421,0.736298,1
0.423893,0.244232,1
0.464404,0.349866,1
0.512918,0.81839,1
0.749332,0.367588,2
0.329426,0.48876,1
0.50474,0.195258,1
0.236822,0.25561,1
0.489656,0.262505,1
0.308436,0.411252,1
0.680637,0.346949,2
0.528676,0.593224,1
0.699342,0.352568,1
0.443569,0.716782,1
0.639718,0.304637,1
0.573252,0.211925,1
0.782002,0.501173,2
0.53298,0.689772,1
0.51841,0.655605,1
0.765252,0.549037,2
0.377285,0.55405,1
0.552395,0.623124,1
0.446712,0.721325,1
0.340846,0.407253,1
0.697281,0.406661,2
0.651792,0.436037,2
0.413514,0.280947,1
0.30146,0.429484,1
0.11692,0.450607,1
0.503565,0.387394,1
0.378621,0.396332,1
0.810095,0.348569,2
0.250949,0.531577,1
0.609888,0.752569,1
0.52054,0.351869,1
0.410926,0.430264,1
0.327253,0.58141,1
0.35088,0.400048,1
0.298113,0.559877,1
0.473384,0.742407,1
0.302149,0.282197,1
0.290131,0.43687,1
0.690257,0.630376,1
0.803211,0.474492,2
0.453765,0.701963,1
0.529717,0.630772,1
0.222611,0.584508,1
0.398571,0.657527,1
0.365514,0.578661,1
0.285104,0.407723,1
0.343785,0.372259,1
0.464053,0.641243,1
0.604523,0.277969,1
0.344622,0.138325,1
0.302599,0.348159,1
0.296643,0.349839,1
0.405069,0.635705,1
0.698512,0.450621,2
0.726703,0.659348,2
0.644528,0.356627,1
0.341176,0.374295,1
0.461036,0.375498,1
0.331753,0.55319,1
0.618207,0.709067,1
0.577239,0.711137,1
0.4864,0.374275,1
0.378748,0.509909,1
0.406714,0.665329,1
0.623685,0.262828,1
0.62391,0.638844,1
0.281623,0.627781,1
0.425131,0.64756,1
0.736316,0.291269,1
0.439054,0.348011,1
0.16962,0.269172,1
0.729052,0.482926,2
0.480156,0.259898,1
0.583884,0.664032,1
0.755457,0.427475,2
0.545026,0.736957,1
0.724165,0.462409,2
0.387995,0.467214,1
0.703315,0.381674,2
0.457717,0.708159,1
0.348581,0.657601,1
0.371069,0.218772,1
0.577555,0.228634,1
0.483496,0.545408,1
0.405146,0.305557,1
0.745675,0.429202,2
0.664927,0.659066,1
0.586127,0.373522,1
0.24903,0.492187,1
0.2387,0.21552,1
0.497236,0.668925,1
0.735964,0.538109,2
0.295047,0.506838,1
0.343405,0.367938,1
0.76007,0.383281,2
0.405983,0.726977,1
0.537368,0.208026,1
0.315235,0.246678,1
0.666228,0.570233,2
0.340171,0.425996,1
0.598736,0.290759,1
0.726809,0.461495,2
0.607301,0.640564,1
0.616843,0.503928,2
0.60761,0.6542,1
0.529344,0.663226,1
0.787656,0.602055,1
0.481323,0.628917,1
0.356161,0.745519,1
0.43577,0.664294,1
0.517214,0.681163,1
0.546038,0.649086,1
0.515977,0.65045,1
0.551017,0.629441,2
0.400653,0.286189,1
0.354403,0.614092,1
0.178975,0.383549,1
0.277221,0.583876,1
0.25654,0.653541,1
0.236583,0.555193,1
0.473595,0.678455,1
0.440475,0.25067,1
0.762798,0.44015,2
0.284421,0.342702,1
0.448097,0.782361,1
0.494396,0.672742,1
0.249001,0.52288,1
0.692549,0.465372,2
0.461992,0.253614,1
0.242673,0.546496,1
0.196124,0.478941,1
0.677086,0.499304,2
0.328659,0.386392,1
0.486126,0.67586,1
0.368038,0.755076,1
0.552416,0.687064,1
0.504683,0.276256,1
0.595016,0.493921,2
0.458012,0.354342,1
0.726872,0.373596,2
0.424146,0.692487,1
0.320699,0.662755,1
0.386673,0.422408,1
0.443449,0.271329,1
0.500788,0.775123,1
0.742398,0.509775,2
0.420103,0.502409,1
0.491231,0.795782,1
0.558646,0.672917,1
0.770386,0.442852,2
0.507749,0.287082,1
0.245556,0.421245,1
0.647994,0.313481,1
0.638656,0.533411,1
0.310433,0.411325,1
0.446409,0.560415,1
0.51995,0.673347,1
0.627166,0.535522,2
0.716233,0.397676,2
0.620957,0.364288,2
0.31404,0.456615,1
0.600501,0.609105,1
0.799196,0.57354,2
0.648803,0.307022,2
0.513586,0.115584,1
0.656918,0.232007,1
0.519985,0.631431,1
0.714482,0.457449,2
0.711908,0.573883,2
0.265358,0.623272,1
0.369241,0.508633,1
0.733721,0.531926,2
0.496674,0.680437,1
0.329953,0.298023,1
0.368791,0.654435,1
0.210125,0.391527,1
0.166402,0.496455,1
0.256441,0.598587,1
0.497785,0.267821,1
0.68397,0.693663,1
0.481316,0.672655,1
0.781201,0.336465,2
0.159619,0.534312,1
0.824806,0.528236,2
0.713567,0.546147,2
0.458617,0.69951,1
0.348574,0.442455,1
0.240071,0.325128,1
0.618495,0.297385,1
0.78907,0.42058,2
0.806347,0.603742,2
0.261631,0.525447,1
0.697964,0.292976,1
0.321789,0.640094,1
0.293858,0.802919,1
0.662628,0.434841,2
0.587569,0.771682,1
0.303155,0.550723,1
0.318969,0.754908,1
0.535652,0.744733,1
0.579918,0.419961,2
0.599383,0.827685,1
0.449475,0.243251,1
0.446009,0.605227,1
0.333891,0.585462,1
0.30577,0.411998,1
0.759859,0.592519,2
0.215212,0.352541,1
0.438688,0.607116,1
0.6114,0.764545,1
0.403142,0.267922,1
0.382587,0.297976,1
0.341549,0.328629,1
0.691086,0.318205,1
0.319089,0.309072,1
0.475402,0.565697,1
0.312711,0.510044,1
0.825024,0.425983,2
0.613524,0.232747,1
0.42961,0.672386,1
0.579763,0.225065,1
0.630506,0.500938,2
0.551896,0.201063,1
0.398613,0.291867,1
0.849938,0.509224,2
0.50495,0.301532,1
0.65862,0.347191,1
0.462407,0.454451,1
0.234284,0.478229,1
0.807775,0.507974,2
0.342203,0.410586,1
0.675806,0.597653,2
0.217337,0.633964,1
0.45053,0.705149,1
0.723222,0.531644,2
0.591141,0.532934,2
0.389964,0.150987,1
0.750288,0.492967,2
0.322457,0.314106,1
0.382032,0.331888,1
0.66035,0.688845,1
0.605585,0.66713,1
0.226253,0.454902,1
0.458329,0.724867,1
0.417775,0.351029,1
0.711331,0.48962,2
0.317943,0.605234,1
0.658655,0.650302,2
0.55776,0.377427,1
0.458877,0.248238,1
0.229516,0.493216,1
0.38938,0.513229,1
0.649232,0.533774,2
0.592864,0.245785,1
0.311044,0.738866,1
0.325797,0.356499,1
0.18639,0.538465,1
0.246104,0.475016,1
0.406032,0.60604,1
0.385738,0.747522,1
0.303204,0.672211,1
0.296805,0.513344,1
0.270224,0.317076,1
0.216647,0.62885,1
0.649077,0.505642,2
0.396518,0.696096,1
0.719425,0.48583,2
0.266687,0.419209,1
0.298851,0.652244,1
0.626948,0.243741,1
0.555208,0.257841,1
0.732666,0.626222,1
0.513551,0.376009,1
0.210103,0.473773,1
0.383002,0.270792,1
0.374803,0.78675,1
0.470958,0.683992,1
0.597104,0.233889,1
0.828603,0.524796,2
0.716071,0.577431,2
0.354748,0.706916,1
0.458153,0.755674,1
0.568604,0.3042,1
0.513255,0.306579,1
0.402101,0.292365,1
0.355093,0.685639,1
0.615936,0.250012,1
0.272664,0.534789,1
0.727863,0.64344,2
0.535139,0.57608,1
0.591331,0.197677,1
0.602097,0.735526,1
0.675954,0.59141,2
0.319588,0.445896,1
0.199399,0.510602,1
0.576416,0.381298,2
0.390168,0.151116,1
0.511828,0.322305,1
0.644781,0.490964,2
0.61505,0.559259,2
0.689441,0.462798,2
0.469959,0.716553,1
0.406531,0.635335,1
0.713961,0.41568,2
0.525793,0.587949,1
0.656475,0.541825,2
0.311741,0.331371,1
0.424097,0.376358,1
0.582618,0.609871,1
0.395442,0.692521,1
0.368545,0.209879,1
0.22548,0.318709,1
0.38232,0.290691,1
0.50256,0.727857,1
0.311551,0.587351,1
0.400259,0.29717,1
0.45264,0.579481,1
0.204542,0.334261,1
0.572359,0.344604,1
0.712126,0.467483,2
0.39322,0.211793,1
0.225775,0.45964,1
0.582942,0.289616,1
0.61602,0.463974,2
0.578659,0.632775,2
0.444251,0.710565,1
0.397355,0.553291,1
0.395836,0.61426,1
0.654302,0.40068,2
0.190118,0.556765,1
0.6481,0.518048,2
0.373748,0.138704,1
0.703695,0.564514,2
0.675637,0.469143,2
0.477547,0.314906,1
0.643058,0.285658,1
0.19034,0.39146,1
0.782347,0.578809,2
0.334369,0.477725,1
0.324194,0.719988,1
0.752714,0.45425,2
0.285779,0.807557,1
0.430334,0.709719,1
0.308225,0.467644,1
0.482948,0.178075,1
0.528733,0.561268,1
0.663816,0.551422,2
0.362124,0.726197,1
0.493826,0.229622,1
0.245246,0.422656,1
0.521293,0.688892,1
0.382123,0.320786,1
0.489058,0.691808,1
0.488875,0.721742,1
0.381153,0.252713,1
0.725599,0.549158,2
0.533922,0.258123,1
0.376878,0.307715,1
0.493861,0.651713,1
0.590255,0.828693,1
0.502855,0.284972,1
0.700003,0.52749,2
0.63661,0.361304,1
0.180697,0.459371,1
0.270456,0.293326,1
0.31238,0.615812,1
0.473222,0.31342,1
0.768853,0.516133,2
0.726316,0.475493,2
0.23133,0.677164,1
0.441951,0.693327,1
0.257777,0.599071,1
0.663985,0.539561,2
0.570186,0.715115,1
0.398923,0.579199,1
0.555074,0.275973,1
0.684427,0.317238,2
0.752982,0.435661,2
0.274675,0.620779,1
0.68494,0.533848,2
0.397798,0.738825,1
0.397861,0.728375,1
0.223834,0.524231,1
0.710213,0.478746,2
0.774288,0.482852,2
0.500436,0.291189,1
0.28824,0.469667,1
0.662874,0.49921,2
0.314814,0.469882,1
0.438632,0.763591,1
0.441522,0.328938,1
0.513255,0.786582,1
0.492307,0.652009,1
0.455277,0.313756,1
0.171883,0.336815,1
0.292501,0.654704,1
0.304891,0.303628,1
0.344088,0.149592,1
0.361435,0.4871,1
0.402903,0.832524,1
0.479987,0.732434,1
0.347843,0.297728,1
0.68615,0.55364,2
0.619951,0.638326,1
0.590044,0.214262,1
0.238207,0.452099,1
0.550525,0.291229,1
0.605711,0.610469,1
0.226098,0.508922,1
0.201681,0.442643,1
0.299139,0.723758,1
0.318878,0.627687,1
0.534597,0.269938,1
0.81885,0.372877,2
0.618854,0.354308,1
0.708624,0.460614,2
0.72434,0.692279,2
0.718595,0.497927,2
0.321255,0.648817,1
0.333462,0.493975,1
0.665687,0.567128,2
0.720149,0.618521,2
0.659007,0.500178,2
0.277579,0.531677,1
0.411552,0.190392,1
0.419808,0.651209,1
0.445833,0.204319,1
0.392622,0.64918,1
0.622672,0.447576,2
0.77144,0.505118,2
0.684293,0.398462,1
0.718553,0.606706,2
0.53933,0.291074,1
0.258565,0.500843,1
0.418373,0.824728,1
0.310658,0.284811,1
0.343209,0.459082,1
0.36678,0.279461,1
0.749487,0.433033,2
0.685742,0.362595,2
0.542346,0.296222,1
0.465051,0.766514,1
0.624529,0.38701,2
0.608749,0.288292,1
0.470817,0.34125,1
0.439849,0.320779,1
0.28561,0.463874,1
0.353496,0.640456,1
0.687254,0.621451,2
0.712794,0.400915,2
0.542438,0.261591,1
0.632496,0.522961,2
0.628403,0.485534,2
0.337773,0.347144,1
0.305377,0.527605,1
0.304448,0.496784,1
0.2776,0.532141,1
0.380471,0.70281,1
0.275934,0.427824,1
0.723722,0.4863,2
0.305756,0.447469,1
0.583659,0.651713,1
0.443815,0.536005,1
0.588525,0.717676,1
0.564434,0.410956,2
0.427824,0.291881,1
0.401243,0.136994,1
0.470262,0.644065,1
0.209469,0.392951,1
0.297346,0.37861,1
0.738306,0.47013,2
0.601823,0.710491,1
0.472386,0.283104,1
0.322809,0.62424,1
0.693154,0.389867,2
0.31968,0.35537,1
0.23993,0.522329,1
0.671868,0.507974,2
0.186444,0.137482,1
0.364445,0.324287,1
0.701923,0.476777,2
0.28753,0.598003,1
0.69816,0.501878,2
0.215006,0.669866,1
0.489761,0.346916,1
0.654865,0.435862,2
0.718054,0.559037,2
0.458722,0.649402,1
0.700305,0.479929,2
0.491351,0.314791,1
0.583146,0.746756,1
0.641335,0.622795,1
0.127952,0.409007,1
0.767467,0.456642,2
0.70238,0.390008,2
0.426593,0.243526,1
0.71271,0.47216,2
0.693569,0.600328,2
0.374993,0.790218,1
0.340572,0.502456,1
0.358566,0.521966,1
0.608011,0.636115,1
0.556178,0.262216,1
0.528275,0.264911,1
0.433794,0.418362,1
0.655055,0.403167,2
0.585966,0.468134,2
0.50019,0.228647,1
0.273684,0.359785,1
0.230114,0.532974,1
0.28921,0.322984,1
0.60524,0.352547,1
0.356393,0.530952,1
0.633452,0.511791,2
0.475374,0.725498,1
0.354108,0.76181,1
0.373073,0.186373,1
0.542037,0.597929,1
0.49794,0.330141,1
0.588553,0.668401,1
0.385063,0.651559,1
0.730965,0.472281,2
0.587703,0.36035,1
0.799442,0.502678,2
0.845642,0.603802,2
0.663605,0.564541,2
0.708413,0.636411,1
0.59292,0.603372,1
0.719446,0.394181,2
0.2699,0.485615,1
0.656313,0.378865,2
0.819258,0.592626,2
0.298225,0.55231,1
0.298914,0.388536,1
0.735233,0.476098,2
0.374958,0.386641,1
0.449215,0.634542,1
0.342829,0.654556,1
0.264669,0.547283,1
0.358812,0.395606,1
0.643719,0.613803,2
0.401384,0.349443,1
0.644021,0.338757,1
0.337034,0.263325,1
0.434835,0.264481,1
0.382763,0.326687,1
0.60652,0.689503,1
0.337632,0.500104,1
0.676502,0.746635,1
0.494557,0.803175,1
0.37064,0.72904,1
0.757377,0.513881,2
0.602877,0.186142,1
0.634725,0.631384,1
0.559659,0.641512,1
0.727899,0.578869,2
0.486112,0.799539,1
0.591008,0.691929,1
0.560482,0.711244,1
0.475086,0.791461,1
0.797367,0.376069,2
0.218877,0.403046,1
0.701142,0.526388,2
0.626083,0.451891,2
0.674681,0.222269,1
0.630562,0.633722,1
0.739684,0.446817,2
0.752208,0.381661,2
0.646975,0.585872,2
0.553295,0.662903,1
0.472125,0.286101,1
0.692964,0.542618,2
0.334271,0.34586,1
0.230845,0.475574,1
0.330924,0.507638,1
0.336233,0.497671,1
0.309497,0.53497,1
0.362532,0.628023,1
0.537002,0.783141,1
0.283353,0.548318,1
0.546151,0.286135,1
0.532234,0.617062,1
0.608693,0.735714,1
0.55871,0.624287,1
0.771715,0.453934,2
0.705804,0.640477,2
0.695559,0.300624,1
0.655519,0.509903,2
0.750717,0.502141,2
0.758101,0.412555,2
0.415764,0.73775,1
0.635049,0.472644,2
0.417564,0.275825,1
0.319602,0.452637,1
0.58906,0.537645,2
0.531433,0.694651,1
0.803408,0.496052,2
0.658233,0.50995,2
0.277734,0.392777,1
0.491379,0.344127,1
0.583378,0.681727,1
0.785694,0.456353,2
0.225473,0.462093,1
0.466774,0.22116,1
0.716113,0.51085,2
0.801854,0.535118,2
0.776018,0.410492,2
0.246266,0.643064,1
0.443969,0.620093,1
0.643417,0.619918,1
0.534808,0.8229,1
0.711317,0.587559,2
0.475079,0.681902,1
0.636982,0.640672,2
0.324335,0.25975,1
0.564989,0.415062,1
0.706289,0.502194,2
0.439124,0.203079,1
0.533465,0.245348,1
0.603173,0.45263,2
0.704215,0.512376,2
0.531243,0.191347,1
0.534407,0.745438,1
0.264085,0.376452,1
0.545898,0.332762,1
0.531939,0.657083,1
0.176519,0.444975,1
0.614754,0.318326,1
